n1.id,n1.index,n1.lat,n1.lon,n2.id,n2.index,n2.lat,n2.lon
Txy_A_001,30,41.7823721,12.2432732,Txy_A_002,31,41.7833601,12.2431176
Txy_A_001,30,41.7823721,12.2432732,Txy_AL_001,29,41.7819601,12.2418945
Txy_AK_001,28,41.7829721,12.2415297,Txy_A_002,31,41.7833601,12.2431176
Rwy_01_002,1,41.782685,12.2401154,Txy_AK_001,28,41.7829721,12.2415297
Rwy_01_001,0,41.782397,12.2402442,Txy_AL_001,29,41.7819601,12.2418945
Txy_DA_001,46,41.8460041,12.2595337,Rwy_03_010,27,41.8452344,12.2618057
Txy_D_001,48,41.8447173,12.2586325,Txy_DA_001,46,41.8460041,12.2595337
Txy_D_001,48,41.8447173,12.2586325,Txy_DB_001,47,41.8448772,12.2599843
Txy_DB_001,47,41.8448772,12.2599843,Rwy_03_009,26,41.8440155,12.2623153
Txy_D_001,48,41.8447173,12.2586325,Txy_DC_D,49,41.8386426,12.2613231
Txy_DC_D,49,41.8386426,12.2613231,Txy_DC_001,50,41.8388664,12.2622136
Txy_DC_001,50,41.8388664,12.2622136,Rwy_03_008,25,41.8362537,12.2655752
Txy_DC_D,49,41.8386426,12.2613231,Txy_DD_D,51,41.8321664,12.2640348
Txy_DD_D,51,41.8321664,12.2640348,Txy_DD_DE,53,41.831476,12.2663863
Txy_DD_DE,53,41.831476,12.2663863,Rwy_03_007,24,41.8333252,12.2668049
Txy_DD_DE,53,41.831476,12.2663863,Rwy_03_006,23,41.8300672,12.26815
Txy_DE_D,52,41.8287436,12.2654832,Txy_DD_DE,53,41.831476,12.2663863
Txy_DD_D,51,41.8321664,12.2640348,Txy_DE_D,52,41.8287436,12.2654832
Txy_DE_D,52,41.8287436,12.2654832,Txy_DF_D,54,41.827295,12.2660966
Txy_CD_C,63,41.8301976,12.2635361,Txy_DD_D,51,41.8321664,12.2640348
Txy_CD_C,63,41.8301976,12.2635361,Txy_CE_C,64,41.8270101,12.2648334
Txy_CE_C,64,41.8270101,12.2648334,Txy_DF_D,54,41.827295,12.2660966
Txy_DF_D,54,41.827295,12.2660966,Txy_DF_DG,55,41.8263995,12.2684891
Txy_DF_DG,55,41.8263995,12.2684891,Rwy_03_005,22,41.8281494,12.2689665
Txy_DF_DG,55,41.8263995,12.2684891,Rwy_03_004,21,41.8245704,12.2704743
Txy_DG_D,56,41.8234574,12.2677059,Txy_DF_DG,55,41.8263995,12.2684891
Txy_DF_D,54,41.827295,12.2660966,Txy_DG_D,56,41.8234574,12.2677059
Txy_CH_C,65,41.8169538,12.2690511,Txy_CE_C,64,41.8270101,12.2648334
Txy_DG_D,56,41.8234574,12.2677059,Txy_CH_D,58,41.8182883,12.2698678
Txy_CH_C,65,41.8169538,12.2690511,Txy_CH_D,58,41.8182883,12.2698678
Txy_DH_D,57,41.817021,12.2703881,Txy_CH_D,58,41.8182883,12.2698678
Txy_DH_D,57,41.817021,12.2703881,Rwy_03_003,20,41.821855,12.2716104
Txy_CH_C,65,41.8169538,12.2690511,Txy_CL_C,66,41.8101989,12.2718894
Txy_CL_C,66,41.8101989,12.2718894,Txy_DL_D,62,41.8108918,12.2729255
Txy_DH_D,57,41.817021,12.2703881,Txy_DK_D,59,41.8133387,12.2719384
Txy_DK_D,59,41.8133387,12.2719384,Txy_DK_001,60,41.8137785,12.2734834
Txy_DK_001,60,41.8137785,12.2734834,Rwy_03_002,19,41.8152848,12.2743437
Rwy_03_001,18,41.8132825,12.2751818,Txy_DL_001,61,41.8116674,12.2743417
Txy_DL_001,61,41.8116674,12.2743417,Txy_DL_D,62,41.8108918,12.2729255
Txy_DK_D,59,41.8133387,12.2719384,Txy_DL_D,62,41.8108918,12.2729255
Txy_A_Y,32,41.7892843,12.2406326,Txy_Y_Z,119,41.7895057,12.2423208
Txy_Z_001,143,41.7912149,12.2415212,Txy_Y_Z,119,41.7895057,12.2423208
Txy_Z_W,118,41.7928049,12.2407383,Txy_Z_001,143,41.7912149,12.2415212
Txy_A_W,34,41.7926953,12.2392026,Txy_Z_W,118,41.7928049,12.2407383
Txy_A_V,35,41.7931992,12.2389987,Txy_Z_V,117,41.7935508,12.2403949
Txy_Z_V,117,41.7935508,12.2403949,Txy_Z_W,118,41.7928049,12.2407383
Txy_Y_Z,119,41.7895057,12.2423208,Txy_K_002,148,41.7906588,12.2447823
Txy_K_001,147,41.7921547,12.2441064,Txy_K_002,148,41.7906588,12.2447823
Txy_K_001,147,41.7921547,12.2441064,Txy_W_001,144,41.792959,12.2445619
Txy_W_001,144,41.792959,12.2445619,Txy_W_002,145,41.793239,12.2466541
Txy_K_W,146,41.7934525,12.2434518,Txy_W_001,144,41.792959,12.2445619
Txy_K_W,146,41.7934525,12.2434518,Txy_K_001,147,41.7921547,12.2441064
Txy_Z_W,118,41.7928049,12.2407383,Txy_K_W,146,41.7934525,12.2434518
Txy_Z_V,117,41.7935508,12.2403949,Txy_V_001,120,41.7939778,12.2423639
Txy_V_001,120,41.7939778,12.2423639,Txy_K_W,146,41.7934525,12.2434518
Txy_Z_V,117,41.7935508,12.2403949,Txy_Z_001,143,41.7912149,12.2415212
Txy_M_Z,116,41.7969505,12.2386372,Txy_Z_001,143,41.7912149,12.2415212
Txy_A_M,36,41.7966657,12.2375315,Txy_M_Z,116,41.7969505,12.2386372
Txy_M_Z,116,41.7969505,12.2386372,Txy_M_001,122,41.7976238,12.2410132
Txy_M_001,122,41.7976238,12.2410132,Txy_M_T,96,41.7982062,12.2431764
Txy_M_T,96,41.7982062,12.2431764,Txy_T_001,123,41.7967492,12.2441437
Txy_S_002,125,41.795992,12.2454375,Txy_S_001,124,41.7972678,12.2447991
Txy_S_001,124,41.7972678,12.2447991,Txy_S_M,97,41.7988753,12.2440273
Txy_M_T,96,41.7982062,12.2431764,Txy_S_M,97,41.7988753,12.2440273
Txy_A_B,37,41.7982421,12.2369018,Txy_BT_B,70,41.799163,12.24071
Txy_A_B,37,41.7982421,12.2369018,Txy_BG_B,68,41.799638,12.2404843
Txy_BG_B,68,41.799638,12.2404843,Txy_BT_B,70,41.799163,12.24071
Txy_BG_001,67,41.8006458,12.2400015,Txy_BG_B,68,41.799638,12.2404843
Rwy_02_002,11,41.8013967,12.2396257,Txy_BG_001,67,41.8006458,12.2400015
Txy_BG_B,68,41.799638,12.2404843,Txy_B_T,69,41.8002059,12.2420721
Txy_B_T,69,41.8002059,12.2420721,Txy_BT_T,71,41.799347,12.2424588
Txy_BT_T,71,41.799347,12.2424588,Txy_BT_B,70,41.799163,12.24071
Txy_B_T,69,41.8002059,12.2420721,Txy_BF_B,72,41.8017864,12.2477194
Txy_BF_B,72,41.8017864,12.2477194,Rwy_02_003,12,41.8034281,12.2469427
Txy_BT_T,71,41.799347,12.2424588,Txy_S_H,73,41.7996669,12.2436424
Txy_BT_T,71,41.799347,12.2424588,Txy_M_T,96,41.7982062,12.2431764
Txy_S_M,97,41.7988753,12.2440273,Txy_S_H,73,41.7996669,12.2436424
Txy_S_H,73,41.7996669,12.2436424,Txy_R_H,74,41.8008026,12.2477194
Txy_BF_B,72,41.8017864,12.2477194,Txy_R_H,74,41.8008026,12.2477194
Txy_S_M,97,41.7988753,12.2440273,Txy_M_R,98,41.7999628,12.248083
Txy_R_H,74,41.8008026,12.2477194,Txy_M_R,98,41.7999628,12.248083
Txy_R_001,126,41.798491,12.2488547,Txy_M_R,98,41.7999628,12.248083
Txy_R_001,126,41.798491,12.2488547,Txy_R_002,127,41.7973514,12.2494273
Txy_R_002,127,41.7973514,12.2494273,Txy_CF_001,128,41.7987391,12.2506772
Txy_CF_001,128,41.7987391,12.2506772,Txy_H_CF,82,41.8007,12.2518892
Txy_H_CF,82,41.8007,12.2518892,Txy_R_H,74,41.8008026,12.2477194
Txy_BF_B,72,41.8017864,12.2477194,Txy_B_G,75,41.8020263,12.2503908
Txy_B_G,75,41.8020263,12.2503908,Txy_D_G,133,41.8012049,12.2526651
Txy_H_CF,82,41.8007,12.2518892,Txy_D_G,133,41.8012049,12.2526651
Txy_H_CF,82,41.8007,12.2518892,Txy_H_P,100,41.8002921,12.2532043
Txy_D_G,133,41.8012049,12.2526651,Txy_G_P,132,41.8009106,12.253506
Txy_H_P,100,41.8002921,12.2532043,Txy_G_P,132,41.8009106,12.253506
Txy_B_G,75,41.8020263,12.2503908,Txy_B_P,76,41.803082,12.2544571
Txy_B_P,76,41.803082,12.2544571,Rwy_02_004,13,41.8052529,12.2535688
Txy_D_P,81,41.8014518,12.2537668,Txy_B_P,76,41.803082,12.2544571
Txy_D_G,133,41.8012049,12.2526651,Txy_D_P,81,41.8014518,12.2537668
Txy_D_P,81,41.8014518,12.2537668,Txy_G_P,132,41.8009106,12.253506
Txy_H_P,100,41.8002921,12.2532043,Txy_H_NW,130,41.7996549,12.2549902
Txy_G_NW,131,41.8002788,12.2553067,Txy_G_P,132,41.8009106,12.253506
Txy_H_NW,130,41.7996549,12.2549902,Txy_G_NW,131,41.8002788,12.2553067
Txy_H_NZ,135,41.7994919,12.2554381,Txy_H_NW,130,41.7996549,12.2549902
Txy_G_NZ,136,41.8000838,12.2558243,Txy_H_NZ,135,41.7994919,12.2554381
Txy_G_NW,131,41.8002788,12.2553067,Txy_G_NZ,136,41.8000838,12.2558243
Txy_H_NW,130,41.7996549,12.2549902,Txy_NW_001,129,41.7980953,12.2539656
Txy_H_NZ,135,41.7994919,12.2554381,Txy_NZ_001,134,41.797963,12.2544875
Txy_H_NZ,135,41.7994919,12.2554381,Txy_NG_H,101,41.7985435,12.2581034
Txy_G_NZ,136,41.8000838,12.2558243,Txy_NG_G,99,41.799147,12.2584883
Txy_NG_001,137,41.7974285,12.2573244,Txy_NG_002,138,41.7966446,12.2568201
Txy_NG_H,101,41.7985435,12.2581034,Txy_NG_001,137,41.7974285,12.2573244
Txy_NG_H,101,41.7985435,12.2581034,Txy_NG_G,99,41.799147,12.2584883
Txy_B_P,76,41.803082,12.2544571,Txy_B_N,77,41.8051033,12.2616792
Txy_BD_001,78,41.8061989,12.2612393,Txy_B_N,77,41.8051033,12.2616792
Rwy_02_005,14,41.8071946,12.2606683,Txy_BD_001,78,41.8061989,12.2612393
Rwy_02_006,15,41.8074025,12.2613979,Txy_BC_001,79,41.8064773,12.2619863
Txy_B_N,77,41.8051033,12.2616792,Txy_BC_001,79,41.8064773,12.2619863
Txy_D_P,81,41.8014518,12.2537668,Txy_D_N,80,41.8035233,12.2612018
Txy_D_N,80,41.8035233,12.2612018,Txy_B_N,77,41.8051033,12.2616792
Txy_DM_B,85,41.807521,12.2705489,Txy_B_N,77,41.8051033,12.2616792
Rwy_02_007,16,41.8096291,12.2695454,Txy_BB_001,83,41.8086166,12.2701304
Txy_BB_001,83,41.8086166,12.2701304,Txy_DM_B,85,41.807521,12.2705489
Rwy_02_008,17,41.809917,12.2705647,Txy_BA_001,84,41.8088885,12.2710317
Txy_DM_B,85,41.807521,12.2705489,Txy_BA_001,84,41.8088885,12.2710317
Txy_DM_B,85,41.807521,12.2705489,Txy_B_C,86,41.8092004,12.2722548
Txy_B_C,86,41.8092004,12.2722548,Txy_CL_C,66,41.8101989,12.2718894
Txy_DL_D,62,41.8108918,12.2729255,Txy_C_D,87,41.8071212,12.2730272
Txy_B_C,86,41.8092004,12.2722548,Txy_C_D,87,41.8071212,12.2730272
Rwy_02_008,17,41.809917,12.2705647,Txy_CL_C,66,41.8101989,12.2718894
Txy_DM_D,88,41.8060412,12.2704019,Txy_DM_B,85,41.807521,12.2705489
Txy_DM_D,88,41.8060412,12.2704019,Txy_C_D,87,41.8071212,12.2730272
Txy_EG_D,89,41.8040985,12.2636398,Txy_DM_D,88,41.8060412,12.2704019
Txy_D_N,80,41.8035233,12.2612018,Txy_EG_D,89,41.8040985,12.2636398
Txy_NG_EB,91,41.8020238,12.2602815,Txy_NG_G,99,41.799147,12.2584883
Txy_NG_EB,91,41.8020238,12.2602815,Txy_D_N,80,41.8035233,12.2612018
Txy_NE_001,141,41.7963261,12.2612603,Txy_NE_002,142,41.7955182,12.2607346
Txy_NG_H,101,41.7985435,12.2581034,Txy_H_NE,140,41.7973608,12.2613985
Txy_H_NE,140,41.7973608,12.2613985,Txy_NE_001,141,41.7963261,12.2612603
Txy_NG_G,99,41.799147,12.2584883,Txy_EG_G,139,41.7981467,12.2615755
Txy_H_NE,140,41.7973608,12.2613985,Txy_EG_G,139,41.7981467,12.2615755
Txy_EG_G,139,41.7981467,12.2615755,Txy_EH_EG,95,41.7991045,12.2621778
Txy_EC_EG,93,41.8007202,12.2631702,Txy_EH_EG,95,41.7991045,12.2621778
Txy_EG_EF,92,41.8020558,12.2640097,Txy_EC_EG,93,41.8007202,12.2631702
Txy_EG_EF,92,41.8020558,12.2640097,Txy_EA_EG,90,41.8026389,12.2641011
Txy_EA_EG,90,41.8026389,12.2641011,Txy_EG_D,89,41.8040985,12.2636398
Txy_EH_EG,95,41.7991045,12.2621778,Txy_EH_EC,94,41.7995284,12.2637442
Txy_EH_EC,94,41.7995284,12.2637442,Txy_EC_EG,93,41.8007202,12.2631702
Txy_EG_EF,92,41.8020558,12.2640097,Txy_EF_ED,110,41.80085,12.2646248
Txy_EH_EC,94,41.7995284,12.2637442,Txy_EC_001,106,41.7988779,12.2640704
Txy_EC_001,106,41.7988779,12.2640704,Txy_EC_002,107,41.7982061,12.264403
Txy_EC_003,108,41.7975822,12.2647141,Txy_EC_002,107,41.7982061,12.264403
Txy_EC_003,108,41.7975822,12.2647141,Txy_EC_004,109,41.7969383,12.2650252
Txy_EF_ED,110,41.80085,12.2646248,Txy_ED_001,102,41.8005442,12.2647631
Txy_ED_EH,149,41.7998927,12.2650772,Txy_ED_001,102,41.8005442,12.2647631
Txy_ED_001,102,41.8005442,12.2647631,Txy_ED_EH,149,41.7998927,12.2650772
Txy_ED_003,104,41.7982967,12.2658789,Txy_ED_002,103,41.7992285,12.2654229
Txy_ED_004,105,41.7972209,12.2663993,Txy_ED_003,104,41.7982967,12.2658789
Txy_EH_EC,94,41.7995284,12.2637442,Txy_ED_EH,149,41.7998927,12.2650772
Txy_EF_ED,110,41.80085,12.2646248,Txy_EF_001,111,41.8010379,12.2659015
Txy_EF_001,111,41.8010379,12.2659015,Txy_EF_002,112,41.8002221,12.2663146
Txy_EF_003,113,41.7991704,12.2668296,Txy_EF_002,112,41.8002221,12.2663146
Txy_EF_004,114,41.7982346,12.2672963,Txy_EF_003,113,41.7991704,12.2668296
Txy_EF_004,114,41.7982346,12.2672963,Txy_EF_005,115,41.7975027,12.2676611
Txy_D_N,80,41.8035233,12.2612018,Ramp_01_002,238,41.8031121,12.2627165
Ramp_01_002,238,41.8031121,12.2627165,Txy_EA_EG,90,41.8026389,12.2641011
Txy_NG_EB,91,41.8020238,12.2602815,Ramp_01_001,237,41.8015307,12.2618368
Ramp_01_001,237,41.8015307,12.2618368,Txy_EC_EG,93,41.8007202,12.2631702
Txy_Y_Z,119,41.7895057,12.2423208,Gate_05_823,156,41.7906682,12.2434441
Txy_Z_001,143,41.7912149,12.2415212,Gate_05_822,157,41.7912895,12.2431934
Txy_Z_001,143,41.7912149,12.2415212,Gate_05_821,158,41.7918934,12.2428688
Txy_Z_001,143,41.7912149,12.2415212,Gate_05_820,159,41.7925014,12.242547
Gate_05_824,155,41.792782,12.2428777,Txy_W_001,144,41.792959,12.2445619
Txy_K_001,147,41.7921547,12.2441064,Gate_05_825,154,41.7924304,12.2431647
Txy_K_001,147,41.7921547,12.2441064,Gate_05_826,153,41.7920544,12.2433632
Txy_K_001,147,41.7921547,12.2441064,Gate_05_827,152,41.7915125,12.2435698
Txy_K_002,148,41.7906588,12.2447823,Gate_05_828,151,41.7911105,12.2436502
Txy_K_002,148,41.7906588,12.2447823,Gate_05_829,150,41.7907426,12.2438594
Txy_W_001,144,41.792959,12.2445619,Gate_05_808,167,41.7920643,12.2448552
Txy_W_001,144,41.792959,12.2445619,Gate_05_809,166,41.7920203,12.2450751
Txy_W_001,144,41.792959,12.2445619,Gate_05_810,165,41.7921403,12.2453916
Txy_W_002,145,41.793239,12.2466541,Gate_05_811,164,41.7921563,12.2459442
Txy_W_002,145,41.793239,12.2466541,Gate_05_812,163,41.7922803,12.2464565
Txy_W_002,145,41.793239,12.2466541,Gate_05_813,162,41.7923236,12.2468148
Txy_W_002,145,41.793239,12.2466541,Gate_05_814,161,41.7923576,12.246981
Txy_W_002,145,41.793239,12.2466541,Gate_05_815,160,41.7925996,12.2474934
Txy_W_002,145,41.793239,12.2466541,Gate_05_807,168,41.7941322,12.2474664
Txy_W_002,145,41.793239,12.2466541,Gate_05_806,169,41.7940243,12.2468495
Txy_W_002,145,41.793239,12.2466541,Gate_05_805,170,41.7940263,12.2461521
Txy_W_002,145,41.793239,12.2466541,Gate_05_804,171,41.7939343,12.2454788
Txy_W_001,144,41.792959,12.2445619,Gate_05_802,172,41.7940481,12.2447526
Txy_V_001,120,41.7939778,12.2423639,Gate_05_801,173,41.7939081,12.2449725
Ramp_01_001,237,41.8015307,12.2618368,Parking_01_206,241,41.8020327,12.262929
Ramp_01_001,237,41.8015307,12.2618368,Parking_01_205,240,41.8022397,12.2623201
Ramp_01_001,237,41.8015307,12.2618368,Parking_01_204,239,41.8024819,12.2616168
Ramp_01_002,238,41.8031121,12.2627165,Parking_01_210,245,41.802723,12.2617823
Ramp_01_002,238,41.8031121,12.2627165,Parking_01_209,244,41.8025491,12.2622088
Ramp_01_002,238,41.8031121,12.2627165,Parking_01_208,243,41.8024491,12.2626755
Ramp_01_002,238,41.8031121,12.2627165,Parking_01_207,242,41.8022771,12.2631127
Ramp_01_001,237,41.8015307,12.2618368,Parking_01_201,264,41.8005753,12.2620309
Ramp_01_001,237,41.8015307,12.2618368,Parking_01_202,265,41.8007572,12.2614113
Ramp_01_001,237,41.8015307,12.2618368,Parking_01_203,266,41.8010111,12.2607059
Txy_V_001,120,41.7939778,12.2423639,Gate_05_701,174,41.7951959,12.2427422
Txy_V_001,120,41.7939778,12.2423639,Gate_05_702,175,41.7949579,12.2418759
Txy_Z_V,117,41.7935508,12.2403949,Gate_05_703,176,41.7948279,12.2413234
Txy_Z_001,143,41.7912149,12.2415212,Gate_05_704,177,41.7952789,12.2411554
Txy_Z_001,143,41.7912149,12.2415212,Gate_05_705,178,41.7959308,12.2408121
Txy_M_Z,116,41.7969505,12.2386372,Gate_05_706,179,41.7962687,12.2405519
Txy_M_001,122,41.7976238,12.2410132,Gate_05_707,180,41.7964845,12.241131
Txy_M_001,122,41.7976238,12.2410132,Gate_05_708,181,41.7967133,12.2420251
Txy_M_T,96,41.7982062,12.2431764,Gate_05_709,182,41.7969031,12.2424704
Txy_T_001,123,41.7967492,12.2441437,Gate_05_710,183,41.7964396,12.2427274
Txy_T_001,123,41.7967492,12.2441437,Gate_05_711,184,41.7960716,12.2430626
Txy_S_002,125,41.795992,12.2454375,Gate_03_601,185,41.7955734,12.2471141
Txy_S_002,125,41.795992,12.2454375,Gate_03_602,186,41.7958793,12.2467118
Txy_S_002,125,41.795992,12.2454375,Gate_03_603,187,41.7963192,12.2466555
Txy_S_002,125,41.795992,12.2454375,Gate_03_604,188,41.7966452,12.2463685
Txy_S_001,124,41.7972678,12.2447991,Gate_03_605,189,41.7970525,12.2462957
Txy_S_001,124,41.7972678,12.2447991,Gate_03_606,190,41.7975464,12.2461697
Txy_S_M,97,41.7988753,12.2440273,Gate_03_607,191,41.7979943,12.2460302
Txy_S_M,97,41.7988753,12.2440273,Gate_03_608,192,41.7982823,12.2466524
Txy_M_R,98,41.7999628,12.248083,Gate_03_609,193,41.7984463,12.2473471
Txy_R_001,126,41.798491,12.2488547,Gate_03_610,194,41.7979964,12.2478058
Txy_R_001,126,41.798491,12.2488547,Gate_03_611,195,41.7976185,12.2480016
Txy_R_002,127,41.7973514,12.2494273,Gate_03_612,196,41.7972298,12.2481813
Txy_R_002,127,41.7973514,12.2494273,Gate_03_613,197,41.7968499,12.2483798
Txy_R_002,127,41.7973514,12.2494273,Gate_03_614,198,41.7964579,12.2485461
Txy_CF_001,128,41.7987391,12.2506772,Gate_02_501,199,41.7972162,12.2510898
Txy_CF_001,128,41.7987391,12.2506772,Gate_02_503,200,41.7977001,12.2514438
Txy_CF_001,128,41.7987391,12.2506772,Gate_02_505,201,41.798324,12.2517255
Txy_CF_001,128,41.7987391,12.2506772,Gate_02_507,202,41.7989198,12.2521305
Txy_H_CF,82,41.8007,12.2518892,Gate_02_509,203,41.7993977,12.2524201
Txy_H_P,100,41.8002921,12.2532043,Gate_02_510,204,41.7993377,12.2531819
Txy_H_NW,130,41.7996549,12.2549902,Gate_02_508,205,41.7990858,12.2536003
Txy_NW_001,129,41.7980953,12.2539656,Gate_02_506,206,41.7986639,12.2534005
Txy_NW_001,129,41.7980953,12.2539656,Gate_02_504,207,41.79819,12.2531309
Txy_NW_001,129,41.7980953,12.2539656,Gate_02_502,208,41.7977581,12.2528386
Txy_NZ_001,134,41.797963,12.2544875,Gate_01_405,209,41.7971595,12.254873
Txy_NZ_001,134,41.797963,12.2544875,Gate_01_407,210,41.7975494,12.2551278
Txy_NZ_001,134,41.797963,12.2544875,Gate_01_409,211,41.7979194,12.2553961
Txy_H_NZ,135,41.7994919,12.2554381,Gate_01_422,212,41.7982282,12.2556072
Txy_H_NZ,135,41.7994919,12.2554381,Gate_01_412,213,41.7983192,12.2557078
Txy_H_NZ,135,41.7994919,12.2554381,Gate_01_432,214,41.7984251,12.2557279
Txy_NG_H,101,41.7985435,12.2581034,Gate_01_411,215,41.7982697,12.2561852
Txy_NG_H,101,41.7985435,12.2581034,Gate_01_410,216,41.7980957,12.2566237
Txy_NG_001,137,41.7974285,12.2573244,Gate_01_408,217,41.7977329,12.2564895
Txy_NG_001,137,41.7974285,12.2573244,Gate_01_406,218,41.797313,12.2562387
Txy_NG_002,138,41.7966446,12.2568201,Gate_01_404,219,41.79694,12.2560094
Txy_NG_002,138,41.7966446,12.2568201,Gate_01_402,220,41.7965681,12.2557694
Txy_NG_002,138,41.7966446,12.2568201,Gate_01_305,221,41.7960901,12.2574401
Txy_NG_002,138,41.7966446,12.2568201,Gate_01_304,222,41.796454,12.2577164
Txy_NG_001,137,41.7974285,12.2573244,Gate_01_303,223,41.7968244,12.2579712
Txy_NG_001,137,41.7974285,12.2573244,Gate_01_302,224,41.7971963,12.2582085
Txy_NG_001,137,41.7974285,12.2573244,Gate_01_301,225,41.7975642,12.258454
Txy_NE_002,142,41.7955182,12.2607346,Gate_01_312,226,41.7950042,12.2593038
Txy_NE_002,142,41.7955182,12.2607346,Gate_01_311,227,41.7953846,12.2595211
Txy_NE_002,142,41.7955182,12.2607346,Gate_01_310,228,41.7957395,12.2598067
Txy_NE_002,142,41.7955182,12.2607346,Gate_01_309,229,41.7961154,12.2600401
Txy_NE_001,141,41.7963261,12.2612603,Gate_01_308,230,41.7964874,12.2602775
Txy_NE_001,141,41.7963261,12.2612603,Gate_01_307,231,41.7968533,12.2605135
Txy_NE_001,141,41.7963261,12.2612603,Gate_01_317,236,41.7963124,12.2623159
Txy_NE_001,141,41.7963261,12.2612603,Gate_01_316,235,41.7959565,12.2620947
