n1.id,n1.index,n1.lat,n1.lon,n2.id,n2.index,n2.lat,n2.lon
Ramp_02_001,21,-26.1379748,28.2324146,Gate_C_024,6,-26.1385577,28.2323573
Ramp_02_002,22,-26.1379314,28.2319587,Gate_C_023,14,-26.1384939,28.2318933
Ramp_02_003,23,-26.1378736,28.231508,Gate_C_022,11,-26.1384277,28.2314413
Ramp_02_004,24,-26.1378336,28.231053,Gate_C_021,13,-26.1383966,28.2309754
Ramp_02_005,25,-26.1377854,28.2305648,Gate_C_020,12,-26.1383304,28.2304899
Ramp_02_006,26,-26.1377324,28.2298943,Gate_C_019,10,-26.1382969,28.230025
Ramp_02_006,26,-26.1377324,28.2298943,Gate_C_018,9,-26.1381115,28.2295208
Ramp_01_001,15,-26.1375076,28.2318192,Gate_C_001,8,-26.1368484,28.2319048
Ramp_01_002,16,-26.1374691,28.2313954,Gate_C_002,7,-26.1368099,28.2314756
Ramp_01_003,17,-26.1374209,28.2309609,Gate_C_003,0,-26.1367762,28.2310545
Ramp_01_004,18,-26.1373631,28.2303493,Gate_C_004,4,-26.136728,28.2306414
Ramp_01_005,19,-26.1373005,28.22977,Gate_C_005,3,-26.1366775,28.2302351
Ramp_01_006,20,-26.1372572,28.229137,Gate_C_006,5,-26.1366499,28.2298152
Ramp_01_006,20,-26.1372572,28.229137,Gate_C_007,1,-26.136603,28.2294196
Ramp_01_006,20,-26.1372572,28.229137,Gate_C_008,2,-26.1365669,28.2290132
Ramp_02_001,21,-26.1379748,28.2324146,Ramp_02_002,22,-26.1379314,28.2319587
Ramp_02_002,22,-26.1379314,28.2319587,Ramp_02_003,23,-26.1378736,28.231508
Ramp_02_003,23,-26.1378736,28.231508,Ramp_02_004,24,-26.1378336,28.231053
Ramp_02_004,24,-26.1378336,28.231053,Ramp_02_005,25,-26.1377854,28.2305648
Ramp_02_005,25,-26.1377854,28.2305648,Ramp_02_006,26,-26.1377324,28.2298943
Ramp_01_001,15,-26.1375076,28.2318192,Ramp_01_002,16,-26.1374691,28.2313954
Ramp_01_002,16,-26.1374691,28.2313954,Ramp_01_003,17,-26.1374209,28.2309609
Ramp_01_003,17,-26.1374209,28.2309609,Ramp_01_004,18,-26.1373631,28.2303493
Ramp_01_004,18,-26.1373631,28.2303493,Ramp_01_005,19,-26.1373005,28.22977
Ramp_01_005,19,-26.1373005,28.22977,Ramp_01_006,20,-26.1372572,28.229137
Ramp_03_001,27,-26.1366529,28.2334399,Ramp_03_002,28,-26.1360331,28.2335417
Ramp_03_003,29,-26.1355323,28.2336114,Ramp_03_002,28,-26.1360331,28.2335417
Ramp_03_003,29,-26.1355323,28.2336114,Ramp_03_004,30,-26.1349327,28.2336677
Ramp_03_004,30,-26.1349327,28.2336677,Ramp_03_005,31,-26.1342127,28.2337509
Ramp_03_005,31,-26.1342127,28.2337509,Ramp_03_006,32,-26.1334975,28.2338796
Ramp_03_006,32,-26.1334975,28.2338796,Ramp_03_007,33,-26.13304,28.2339574
Ramp_03_007,33,-26.13304,28.2339574,Ramp_03_008,34,-26.1324163,28.2340164
Ramp_03_008,34,-26.1324163,28.2340164,Ramp_03_009,35,-26.13173,28.2340808
Ramp_03_010,36,-26.1310967,28.2344509,Ramp_03_009,35,-26.13173,28.2340808
Ramp_03_011,37,-26.1311834,28.235328,Ramp_03_010,36,-26.1310967,28.2344509
Ramp_03_011,37,-26.1311834,28.235328,Ramp_03_012,38,-26.1312557,28.2360415
Ramp_03_001,27,-26.1366529,28.2334399,Gate_A_013,39,-26.136535,28.2323432
Ramp_03_002,28,-26.1360331,28.2335417,Gate_A_012,40,-26.1359426,28.2324894
Ramp_03_003,29,-26.1355323,28.2336114,Gate_A_011,41,-26.135337,28.2325524
Ramp_03_004,30,-26.1349327,28.2336677,Gate_A_010,42,-26.134738,28.2326463
Ramp_03_005,31,-26.1342127,28.2337509,Gate_A_009,43,-26.1341396,28.2327227
Ramp_03_006,32,-26.1334975,28.2338796,Gate_A_008,44,-26.1334625,28.2328135
Ramp_03_007,33,-26.13304,28.2339574,Gate_A_007,45,-26.1328508,28.2328966
Ramp_03_008,34,-26.1324163,28.2340164,Gate_A_006,46,-26.1322464,28.2329516
Ramp_03_009,35,-26.13173,28.2340808,Gate_A_005,47,-26.131595,28.233046
