id,index,lat,lon,yEdId,domain,refName1,type1,refName2,type2
Txy_V3_001,214,48.9940594,2.5717316,n214,Txy,,,,
Txy_V5_J,215,48.9960362,2.5911057,n215,Txy,,,,
Txy_V6_J,216,48.9963248,2.5968779,n216,Txy,,,,
Txy_V7_J,217,48.9964726,2.5997949,n217,Txy,,,,
Txy_V8_J,218,48.9966204,2.6018333,n218,Txy,,,,
Txy_N_FN2,219,49.0033442,2.55377,n219,Txy,,,,
Txy_N_G,220,49.0045936,2.5532415,n220,Txy,,,,
Txy_N_002,221,49.0058886,2.5526729,n221,Txy,,,,
Txy_N_E,222,49.0068176,2.5522866,n222,Txy,,,,
Txy_N_A,223,49.012349,2.5498941,n223,Txy,,,,
Txy_F_FN2,224,49.0036056,2.5550752,n224,Txy,,,,
Txy_E_G3,225,49.0046191,2.5546567,n225,Txy,,,,
Txy_E_001,226,49.0054567,2.5542973,n226,Txy,,,,
Txy_E_FN2,227,49.0071862,2.5535335,n227,Txy,,,,
Txy_E_A,228,49.0123989,2.5512525,n228,Txy,,,,
Txy_N_B,229,49.0184645,2.5485387,n229,Txy,,,,
Txy_N_003,230,49.0173457,2.5486604,n230,Txy,,,,
Txy_B_002,231,49.0183824,2.5469322,n231,Txy,,,,
Ramp_02_001,232,49.0125274,2.5535858,n232,Ramp,,,,
Ramp_02_002,233,49.0125978,2.5548572,n233,Ramp,,,,
Ramp_02_003,234,49.0126717,2.5563807,n234,Ramp,,,,
Txy_F_001,235,49.0134867,2.5522087,n235,Txy,,,,
Txy_F_002,236,49.0150207,2.5516884,n236,Txy,,,,
Txy_F_003,237,49.0160058,2.5515864,n237,Txy,,,,
Txy_F_004,238,49.0169628,2.5514577,n238,Txy,,,,
Txy_F_005,239,49.0177473,2.5513504,n239,Txy,,,,
Txy_F_B,240,49.0186181,2.5511975,n240,Txy,,,,
Gate_R_014,241,49.0132696,2.5506714,n241,Gate,,,,
Gate_R_013,242,49.0139557,2.5502959,n242,Gate,,,,
Gate_R_009,243,49.0151168,2.5500652,n243,Gate,,,,
Gate_R_005,244,49.0160867,2.5499744,n244,Gate,,,,
Gate_R_003,245,49.0170457,2.5498483,n245,Gate,,,,
Gate_R_001,246,49.0176666,2.5497919,n246,Gate,,,,
Gate_G_010,247,49.0032836,2.5562837,n247,Gate,,,,
Gate_G_012,248,49.0032959,2.5566431,n248,Gate,,,,
Gate_G_014,249,49.003303,2.5570266,n249,Gate,,,,
Gate_G_020,250,49.0040015,2.5560503,n250,Gate,,,,
Gate_G_022,251,49.0040297,2.5565036,n251,Gate,,,,
Gate_G_030,252,49.0049042,2.5557633,n252,Gate,,,,
Gate_G_031,253,49.0049429,2.5562434,n253,Gate,,,,
Gate_G_033,254,49.0049306,2.5567289,n254,Gate,,,,
Gate_G_035,255,49.0049165,2.5572144,n255,Gate,,,,
Ramp_03_001,256,49.0037288,2.5565411,n256,Ramp,,,,
Ramp_03_002,257,49.0044291,2.5561925,n257,Ramp,,,,
Ramp_03_003,258,49.0044766,2.5570454,n258,Ramp,,,,
Txy_G_001,259,49.0055252,2.5558624,n259,Txy,,,,
Gate_Q_001,260,49.0115392,2.5529061,n260,Gate,,,,
Gate_Q_003,261,49.0116062,2.5540566,n261,Gate,,,,
Gate_Q_006,262,49.0116642,2.5551241,n262,Gate,,,,
Gate_Q_009,263,49.0117821,2.5562292,n263,Gate,,,,
Gate_Q_020,264,49.0134399,2.553511,n264,Gate,,,,
Gate_Q_018,265,49.0134962,2.554498,n265,Gate,,,,
Gate_Q_015,266,49.0135402,2.5555307,n266,Gate,,,,
Gate_Q_013,267,49.0136159,2.5565151,n267,Gate,,,,
Txy_E_001,268,49.0081389,2.5643319,n268,Txy,,,,
Txy_E_002,269,49.008438,2.5691491,n269,Txy,,,,
Txy_E_003,270,49.0085998,2.5720352,n270,Txy,,,,
Txy_E_004,271,49.0087652,2.5756132,n271,Txy,,,,
Txy_E_005,272,49.0088708,2.5772559,n272,Txy,,,,
Txy_E_B,273,49.0090678,2.5810299,n273,Txy,,,,
Txy_E_Q,274,49.0091488,2.5824729,n274,Txy,,,,
Txy_E_006,275,49.0093451,2.5862037,n275,Txy,,,,
Txy_E_007,276,49.0094859,2.5889396,n276,Txy,,,,
Txy_E_008,277,49.0099644,2.5938748,n277,Txy,,,,
Txy_E_009,278,49.0100418,2.5952159,n278,Txy,,,,
Txy_B_001,279,49.0149605,2.5802622,n279,Txy,,,,
Txy_Q_001,280,49.0150379,2.5816279,n280,Txy,,,,
Ramp_04_001,281,49.0151927,2.5782483,n281,Ramp,,,,
Ramp_04_002,282,49.0151224,2.5764781,n282,Ramp,,,,
Ramp_04_003,283,49.014679,2.5751834,n283,Ramp,,,,
Ramp_04_004,284,49.0146227,2.573692,n284,Ramp,,,,
Ramp_04_005,285,49.0144046,2.5766854,n285,Ramp,,,,
Ramp_04_006,286,49.0145453,2.5783805,n286,Ramp,,,,
Ramp_04_007,287,49.0148972,2.5792603,n287,Ramp,,,,
Gate_H_005,288,49.0134885,2.5789768,n288,Gate,,,,
Gate_H_006,289,49.0134375,2.5780059,n289,Gate,,,,
Gate_H_007,290,49.0134146,2.5770215,n290,Gate,,,,
Gate_H_008,291,49.0133056,2.5760345,n291,Gate,,,,
Gate_H_012,292,49.0136268,2.5737985,n292,Gate,,,,
Gate_H_010,293,49.015551,2.5735738,n293,Gate,,,,
Gate_H_009,294,49.0156002,2.5745582,n294,Gate,,,,
Gate_H_004,295,49.0160066,2.5757142,n295,Gate,,,,
Gate_H_003,296,49.0160875,2.5766905,n296,Gate,,,,
Gate_H_002,297,49.0161262,2.5776803,n297,Gate,,,,
Gate_H_001,298,49.0162106,2.57867,n298,Gate,,,,
Txy_B_002,299,49.0191959,2.5794011,n299,Txy,,,,
Txy_B_003,300,49.0198151,2.5782639,n300,Txy,,,,
Txy_B_004,301,49.0196556,2.5710092,n301,Txy,,,,
Txy_Q_002,302,49.0195519,2.5807081,n302,Txy,,,,
Txy_Q_003,303,49.0207831,2.5784014,n303,Txy,,,,
Txy_Q_004,304,49.020558,2.570859,n304,Txy,,,,
Txy_Q5_B,305,49.0194271,2.5664114,n305,Txy,,,,
Txy_Q5_Q,306,49.0203347,2.5663282,n306,Txy,,,,
Txy_Q_005,307,49.020258,2.5632956,n307,Txy,,,,
Txy_Q_006,308,49.0210249,2.562051,n308,Txy,,,,
Txy_Q_007,309,49.0209088,2.560447,n309,Txy,,,,
Txy_Q_008,310,49.0208173,2.5586178,n310,Txy,,,,
Txy_Q_009,311,49.020744,2.5565428,n311,Txy,,,,
Txy_B_005,312,49.0192565,2.5632265,n312,Txy,,,,
Txy_B_006,313,49.019165,2.5609091,n313,Txy,,,,
Txy_B_007,314,49.0190384,2.5588915,n314,Txy,,,,
Txy_B_008,315,49.0189047,2.5567779,n315,Txy,,,,
Txy_B_009,316,49.0188132,2.5546858,n316,Txy,,,,
Txy_Q_010,317,49.0205933,2.5544712,n317,Txy,,,,
Txy_K5_001,318,49.0212425,2.5543341,n318,Txy,,,,
Txy_K4_K5,319,49.020736,2.5377327,n319,Txy,,,,
Txy_D_001,320,49.0190051,2.541284,n320,Txy,,,,
Txy_K5_D,321,49.019969,2.5424963,n321,Txy,,,,
Txy_Y3_Y5,322,49.0217204,2.541063,n322,Txy,,,,
Txy_Y5_D,323,49.0202755,2.5485614,n323,Txy,,,,
Txy_A_D,324,49.0203849,2.5506992,n324,Txy,,,,
Txy_W2_W4,325,48.9970975,2.5735441,n325,Txy,,,,
Txy_W3_W4,326,48.9982519,2.5773368,n326,Txy,,,,
Txy_W3_T,327,48.9987446,2.5744293,n327,Txy,,,,
Txy_W4_T,328,48.9990578,2.5802175,n328,Txy,,,,
Txy_T_001,329,48.998903,2.5772724,n329,Txy,,,,
Txy_W5_T,330,48.9994403,2.5872892,n330,Txy,,,,
Txy_W6_T,331,48.9998592,2.5951701,n331,Txy,,,,
Txy_T_002,332,48.9997536,2.593233,n332,Txy,,,,
Txy_W6_001,333,48.9992292,2.5929112,n333,Txy,,,,
Txy_S6_T,334,48.9999225,2.596516,n334,Txy,,,,
Txy_W11_T,335,49.0003077,2.6040536,n335,Txy,,,,
Txy_R_001,336,48.9995546,2.5728317,n336,Txy,,,,
