n1.id,n1.index,n1.lat,n1.lon,n2.id,n2.index,n2.lat,n2.lon
Txy_K15_K,169,25.2357988,55.3913729,Txy_K_001,170,25.2347987,55.3932021
Txy_K16_K,171,25.2343329,55.3940309,Txy_K_001,170,25.2347987,55.3932021
Txy_K16_K,171,25.2343329,55.3940309,Txy_K17_K,172,25.233884,55.394857
Txy_K17_K,172,25.233884,55.394857,Txy_K_002,173,25.233071,55.3963476
Txy_K_002,173,25.233071,55.3963476,Txy_K_003,174,25.2339639,55.3969055
Txy_K_003,174,25.2339639,55.3969055,Txy_M20_001,175,25.2352353,55.3977746
Txy_M20_M,177,25.2360456,55.3982788,Txy_M20_001,175,25.2352353,55.3977746
Txy_M19_M,176,25.2368511,55.3968143,Txy_M20_M,177,25.2360456,55.3982788
Txy_P1_P,267,25.2672024,55.3511224,Txy_P_001,268,25.2662758,55.3528122
Txy_P_001,268,25.2662758,55.3528122,Txy_P_002,269,25.2657644,55.3537682
Txy_P2_P,270,25.2650415,55.3550825,Txy_P_002,269,25.2657644,55.3537682
Txy_P2_P,270,25.2650415,55.3550825,Txy_P_004,271,25.2646631,55.3558711
Txy_P2_P,270,25.2650415,55.3550825,Txy_P_004,271,25.2646631,55.3558711
Txy_P_006,273,25.2633145,55.35821,Txy_P_005,272,25.2638918,55.3571585
Txy_P_006,273,25.2633145,55.35821,Txy_P_007,274,25.2626838,55.3593419
Txy_P_008,275,25.2620701,55.3604523,Txy_P_007,274,25.2626838,55.3593419
Txy_P_009,276,25.2611851,55.3620531,Txy_P_008,275,25.2620701,55.3604523
Txy_P3_P,277,25.2603943,55.3634747,Txy_P_009,276,25.2611851,55.3620531
Txy_P3_P,277,25.2603943,55.3634747,Txy_P_010,278,25.2596181,55.3649017
Txy_P4_P,279,25.2588807,55.3661998,Txy_P_010,278,25.2596181,55.3649017
Txy_P4_P,279,25.2588807,55.3661998,Txy_P_011,280,25.2581434,55.3675453
Txy_P5_P,281,25.2574206,55.368822,Txy_P_011,280,25.2581434,55.3675453
Txy_P5_P,281,25.2574206,55.368822,Txy_P_012,282,25.2567656,55.3700095
Txy_P_012,282,25.2567656,55.3700095,Txy_P_013,283,25.2561494,55.3711092
Txy_P_014,284,25.2554891,55.3722778,Txy_P_013,283,25.2561494,55.3711092
Txy_P6_P,285,25.2544761,55.3741138,Txy_P_014,284,25.2554891,55.3722778
Txy_P_015,286,25.2531311,55.3765136,Txy_P6_P,285,25.2544761,55.3741138
Txy_P_015,286,25.2531311,55.3765136,Txy_P8_P,287,25.2501898,55.3818421
Txy_P8_P,287,25.2501898,55.3818421,Txy_P9_P,288,25.2497919,55.3827165
Rwy_02_001,306,25.2666809,55.3466955,Rwy_02_002,307,25.2662055,55.3475109
Rwy_02_002,307,25.2662055,55.3475109,Rwy_02_003,308,25.2657397,55.3483692
Rwy_02_003,308,25.2657397,55.3483692,Rwy_02_004,309,25.2644008,55.3507188
Rwy_02_004,309,25.2644008,55.3507188,Rwy_02_005,310,25.2628484,55.353562
Rwy_02_006,311,25.2610534,55.3568343,Rwy_02_005,310,25.2628484,55.353562
Rwy_02_006,311,25.2610534,55.3568343,Rwy_02_007,312,25.2591516,55.3603426
Rwy_02_007,312,25.2591516,55.3603426,Rwy_02_008,313,25.2582104,55.362027
Rwy_02_008,313,25.2582104,55.362027,Rwy_02_009,314,25.2564442,55.3651494
Rwy_02_010,315,25.2556388,55.36663,Rwy_02_009,314,25.2564442,55.3651494
Rwy_02_011,316,25.2540183,55.3694624,Rwy_02_010,315,25.2556388,55.36663
Rwy_02_012,317,25.2522814,55.3726059,Rwy_02_011,316,25.2540183,55.3694624
Rwy_02_012,317,25.2522814,55.3726059,Rwy_02_013,318,25.2511012,55.3747302
Rwy_02_013,318,25.2511012,55.3747302,Rwy_02_014,319,25.2484812,55.3795475
Rwy_02_015,320,25.2480348,55.3804058,Rwy_02_014,319,25.2484812,55.3795475
Rwy_02_015,320,25.2480348,55.3804058,Rwy_02_016,321,25.2475593,55.3812212
Rwy_02_017,322,25.2469577,55.3822941,Rwy_02_016,321,25.2475593,55.3812212
Rwy_02_017,322,25.2469577,55.3822941,Rwy_02_018,323,25.2463658,55.3833562
Rwy_01_001,289,25.2561149,55.3584297,Rwy_01_002,290,25.2552319,55.360039
Rwy_01_002,290,25.2552319,55.360039,Rwy_01_003,291,25.2533009,55.363483
Rwy_01_003,291,25.2533009,55.363483,Rwy_01_004,292,25.2528157,55.3643842
Rwy_01_004,292,25.2528157,55.3643842,Rwy_01_005,293,25.2523111,55.3652747
Rwy_01_005,293,25.2523111,55.3652747,Rwy_01_006,294,25.2501957,55.3690298
Rwy_01_007,295,25.2493127,55.3705962,Rwy_01_006,294,25.2501957,55.3690298
Rwy_01_008,296,25.2477213,55.373493,Rwy_01_007,295,25.2493127,55.3705962
Rwy_01_009,297,25.2461007,55.3764649,Rwy_01_008,296,25.2477213,55.373493
Rwy_01_010,298,25.2450915,55.3783103,Rwy_01_009,297,25.2461007,55.3764649
Rwy_01_011,299,25.244616,55.3791364,Rwy_01_010,298,25.2450915,55.3783103
Rwy_01_011,299,25.244616,55.3791364,Rwy_01_012,300,25.2434029,55.381368
Rwy_01_013,301,25.2406469,55.3863354,Rwy_01_012,300,25.2434029,55.381368
Txy_J1_001,238,25.255631,55.3487325,Gate_C_064,147,25.2554342,55.3471419
Txy_J1_001,238,25.255631,55.3487325,Gate_C_063,146,25.25602,55.3474825
Txy_J1_001,238,25.255631,55.3487325,Gate_C_062,145,25.2565406,55.3479508
Txy_J1_Z,251,25.2571656,55.3497781,Gate_C_061,144,25.2570427,55.3479663
Txy_Z_023,239,25.2580519,55.3480029,Gate_C_060,143,25.2572198,55.347446
Txy_Z_023,239,25.2580519,55.3480029,Gate_C_059,142,25.2575273,55.3468095
Txy_Z_024,240,25.2588437,55.3467115,Gate_C_058,141,25.257822,55.3461604
Txy_Z_024,240,25.2588437,55.3467115,Gate_C_057,148,25.2581383,55.3455348
Txy_Z_025,241,25.259649,55.3452631,Gate_C_055,150,25.2588902,55.3441155
Txy_Z_025,241,25.259649,55.3452631,Gate_C_056,149,25.2585191,55.3449287
Txy_Z_026,242,25.2604204,55.3438469,Gate_C_054,151,25.2593542,55.3433437
Txy_Z_026,242,25.2604204,55.3438469,Gate_C_053,152,25.2598515,55.3423861
Txy_Z_027,243,25.2612524,55.3423724,Gate_C_052,153,25.2601449,55.3418469
Txy_L_002,235,25.2618904,55.3407829,Gate_C_051,154,25.2606016,55.341165
Txy_L_002,235,25.2618904,55.3407829,Gate_C_044,118,25.2627151,55.3399788
Txy_L_002,235,25.2618904,55.3407829,Gate_C_045,119,25.2621717,55.339622
Txy_L_003,236,25.2609284,55.340123,Gate_C_050,155,25.2601383,55.3409827
Txy_L_003,236,25.2609284,55.340123,Gate_C_046,120,25.2615579,55.3393151
Txy_L_003,236,25.2609284,55.340123,Gate_C_047,121,25.2610021,55.3388789
Txy_L_004,237,25.2598902,55.3394203,Gate_C_049,156,25.2595582,55.3406016
Txy_L_004,237,25.2598902,55.3394203,Gate_C_048,157,25.2591774,55.3401966
Txy_L_006,256,25.26452,55.3396916,Gate_C_031,113,25.2654687,55.3400394
Txy_L_006,256,25.26452,55.3396916,Gate_C_032,114,25.2652334,55.3407502
Txy_L_005,255,25.2636953,55.3412044,Gate_C_033,115,25.264872,55.3413429
Txy_L_005,255,25.2636953,55.3412044,Gate_C_034,116,25.2645373,55.3419732
Txy_L_001,234,25.2626545,55.3417726,Gate_C_035,137,25.2641743,55.3425525
Txy_L_001,234,25.2626545,55.3417726,Gate_C_036,136,25.2638008,55.3431493
Txy_K_008,233,25.2616935,55.3433456,Gate_C_037,135,25.26285,55.3437716
Txy_K_008,233,25.2616935,55.3433456,Gate_C_038,134,25.2625201,55.3443939
Txy_K_007,232,25.2611792,55.344338,Gate_C_039,133,25.2622339,55.3450483
Txy_K_007,232,25.2611792,55.344338,Gate_C_040,132,25.2618991,55.3456706
Txy_J_007,258,25.2429108,55.3687711,Gate_A_023,102,25.2439111,55.3694104
Txy_J_008,259,25.2422409,55.3699507,Gate_A_022,103,25.2435108,55.3701641
Txy_J_008,259,25.2422409,55.3699507,Gate_A_021,104,25.2429941,55.3711029
Txy_J_009,260,25.2414354,55.3714206,Gate_A_020,105,25.2425529,55.3718401
Txy_J_009,260,25.2414354,55.3714206,Gate_A_019,106,25.2421744,55.3726152
Txy_J_010,261,25.2406922,55.3728055,Gate_A_018,107,25.2417547,55.3733662
Txy_J_010,261,25.2406922,55.3728055,Gate_A_017,108,25.2413423,55.374128
Txy_J_011,262,25.2396739,55.3749321,Gate_A_016,109,25.2409565,55.3748414
Txy_J_012,263,25.2409792,55.3764824,Gate_A_015,110,25.2414975,55.3753806
Txy_Z_028,226,25.2424593,55.3775446,Gate_A_014,111,25.2420507,55.3756217
Txy_Z_027,243,25.2612524,55.3423724,Gate_A_013,112,25.2424633,55.3750282
Txy_Z_026,242,25.2604204,55.3438469,Gate_A_008,93,25.2428759,55.3742783
Txy_Z_025,241,25.259649,55.3452631,Gate_A_007,94,25.243258,55.3735005
Txy_Z_024,240,25.2588437,55.3467115,Gate_A_006,95,25.2436717,55.3727481
Txy_Z_023,239,25.2580519,55.3480029,Gate_A_005,96,25.2440836,55.3719883
Txy_Z_022,220,25.2455216,55.371907,Gate_A_004,97,25.2444794,55.3712147
Txy_Z_021,219,25.2460408,55.370979,Gate_A_003,98,25.2449831,55.3702638
Txy_J2_Z,218,25.24705,55.3691336,Gate_A_002,99,25.2454549,55.3695732
Txy_J_006,253,25.2452361,55.3679075,Gate_A_001,100,25.2448014,55.369232
Txy_J2_J,252,25.243975,55.3671462,Gate_A_024,101,25.2442702,55.3688552
Txy_Z_001,198,25.2481171,55.3661232,Gate_F_025,26,25.2471062,55.3654468
Txy_Z_002,199,25.2484417,55.3655039,Gate_F_024,35,25.2474482,55.3648299
Txy_Z_003,200,25.248794,55.3648866,Gate_F_023,28,25.2478011,55.364225
Txy_Z_004,201,25.2491676,55.3642148,Gate_F_022,29,25.2481834,55.3635584
Txy_Z_005,202,25.2495752,55.3634799,Gate_F_021,30,25.2485485,55.3627859
Txy_Z_006,203,25.2499973,55.3627396,Gate_F_020,27,25.2489826,55.3620562
Txy_Z_007,204,25.2504162,55.361985,Gate_F_019,34,25.2494334,55.3613449
Txy_Z_008,205,25.2508899,55.3610749,Gate_F_018,32,25.2499222,55.3604298
Txy_Z_009,206,25.2513072,55.3603936,Gate_F_017,33,25.2502954,55.3596961
Txy_Z_010,207,25.2516905,55.3597445,Gate_F_016,31,25.2506394,55.3590953
Txy_Z_011,208,25.2524376,55.358382,Gate_F_015,36,25.2514053,55.3577118
Txy_Z_012,209,25.2528064,55.3577471,Gate_F_014,37,25.2516854,55.3569957
Txy_Z_013,210,25.2532042,55.3570282,Gate_F_013,38,25.2520805,55.3562747
Txy_Z_014,211,25.2535972,55.3562987,Gate_F_010,39,25.2525344,55.355572
Txy_Z_015,212,25.2540177,55.3555503,Gate_F_009,40,25.2529539,55.3548233
Txy_Z_016,213,25.2544204,55.3548047,Gate_F_008,41,25.25341,55.3541248
Txy_Z_017,214,25.2548182,55.3540697,Gate_F_007,42,25.2537763,55.3533523
Txy_Z_018,215,25.2552355,55.3533294,Gate_F_006,43,25.2541499,55.3525932
Txy_Z_019,216,25.2556576,55.3525608,Gate_F_005,44,25.2546641,55.3518825
Txy_Z_020,217,25.2560166,55.3519332,Gate_F_004,45,25.2550499,55.3513031
Txy_Z_031,249,25.256455,55.3511452,Gate_F_004,45,25.2550499,55.3513031
Txy_Y1_Y,182,25.255232,55.349402,Gate_F_002,47,25.2547025,55.3503895
Txy_X_001,183,25.253649,55.3491175,Gate_B_001,2,25.2540803,55.3502651
Txy_X_002,184,25.2528436,55.3504478,Gate_B_002,6,25.2537802,55.3509095
Txy_X_002,184,25.2528436,55.3504478,Gate_B_003,1,25.2534381,55.3515265
Txy_X_003,185,25.2522633,55.3515476,Gate_B_004,3,25.2530621,55.3520951
Txy_X_004,186,25.2513668,55.3528529,Gate_B_005,7,25.2527295,55.3527205
Txy_X_004,186,25.2513668,55.3528529,Gate_B_006,8,25.2523263,55.3533784
Txy_X_004,186,25.2513668,55.3528529,Gate_B_008,5,25.2519018,55.3541562
Txy_X_005,187,25.2505614,55.3542959,Gate_B_009,9,25.2514918,55.3549099
Txy_X_006,188,25.249722,55.3558462,Gate_B_010,10,25.251026,55.3557226
Txy_X_006,188,25.249722,55.3558462,Gate_B_011,11,25.2505893,55.3564656
Txy_X_006,188,25.249722,55.3558462,Gate_B_012,4,25.2501745,55.3571898
Txy_X_007,189,25.2487856,55.3572463,Gate_B_014,0,25.2497259,55.3578259
Txy_X_008,190,25.2481403,55.3584417,Gate_B_015,13,25.2493911,55.3584374
Txy_X_008,190,25.2481403,55.3584417,Gate_B_016,14,25.2490369,55.3590463
Txy_X_008,190,25.2481403,55.3584417,Gate_B_017,16,25.2487264,55.3596846
Txy_X_009,191,25.2474513,55.3596809,Gate_B_018,15,25.2483892,55.3603042
Txy_X_010,192,25.2464712,55.361419,Gate_B_020,12,25.2476294,55.3616635
Txy_X_010,192,25.2464712,55.361419,Gate_B_021,19,25.2472073,55.3624011
Txy_X_011,193,25.2456657,55.3628727,Gate_B_022,18,25.2467609,55.3632138
Txy_X_011,193,25.2456657,55.3628727,Gate_B_023,17,25.2464407,55.3637958
Txy_X_012,194,25.244967,55.3641012,Gate_B_024,21,25.2460938,55.3644127
Txy_X_012,194,25.244967,55.3641012,Gate_B_025,20,25.2457299,55.3650028
Txy_X_013,195,25.2444285,55.3656622,Gate_B_026,25,25.2455431,55.3655795
Txy_X_W,196,25.2456357,55.3671614,Gate_B_027,23,25.2459646,55.3659249
Txy_X_W,196,25.2456357,55.3671614,Gate_F_027,24,25.246368,55.3661912
Txy_W_Z,197,25.24749,55.368347,Gate_F_026,22,25.2468313,55.3660833
Txy_M_001,324,25.2665286,55.3417449,Gate_C_024,122,25.2655158,55.3411067
Txy_M_001,324,25.2665286,55.3417449,Gate_C_018,131,25.2674115,55.3420317
Txy_M_001,324,25.2665286,55.3417449,Gate_C_019,130,25.26724,55.3424103
Txy_M_002,325,25.2660483,55.3426139,Gate_C_025,123,25.265084,55.341839
Txy_M_001,324,25.2665286,55.3417449,Txy_M_002,325,25.2660483,55.3426139
Txy_M_002,325,25.2660483,55.3426139,Gate_C_020,129,25.2670338,55.3428153
Txy_M_002,325,25.2660483,55.3426139,Gate_C_021,128,25.2668228,55.343164
Txy_M_002,325,25.2660483,55.3426139,Gate_C_026,124,25.2646716,55.3425578
Txy_M_002,325,25.2660483,55.3426139,Txy_M_003,326,25.2654177,55.3437136
Txy_M_002,325,25.2660483,55.3426139,Gate_C_022,127,25.2665901,55.34351
Txy_M_003,326,25.2654177,55.3437136,Gate_C_023,126,25.2664179,55.3439096
Txy_M_003,326,25.2654177,55.3437136,Gate_C_027,125,25.2642469,55.3432847
Txy_M_003,326,25.2654177,55.3437136,Txy_M_004,327,25.2645202,55.345264
Txy_M_004,327,25.2645202,55.345264,Txy_M_005,328,25.2651778,55.3456931
Txy_M_005,328,25.2651778,55.3456931,Txy_M1_M,329,25.2647072,55.3465192
Txy_M1_M,329,25.2647072,55.3465192,Txy_L1_002,338,25.26371,55.3457342
Txy_L1_002,338,25.26371,55.3457342,Txy_M_004,327,25.2645202,55.345264
Txy_L1_002,338,25.26371,55.3457342,Gate_C_028,138,25.2630476,55.3442511
Txy_L1_002,338,25.26371,55.3457342,Gate_C_029,139,25.2627419,55.3449136
Txy_L1_002,338,25.26371,55.3457342,Gate_C_030,140,25.2623853,55.3455064
Txy_M1_M,329,25.2647072,55.3465192,Txy_M_006,330,25.2642318,55.3473775
Txy_M_006,330,25.2642318,55.3473775,Txy_M2_M,331,25.2629282,55.3497486
Txy_M2_M,331,25.2629282,55.3497486,Txy_M3_M,332,25.2613709,55.3525918
Txy_M3_M,332,25.2613709,55.3525918,Txy_L4_M,333,25.2605039,55.3541301
Txy_L4_M,333,25.2605039,55.3541301,Txy_L4_K,179,25.2571142,55.3517779
Txy_L3_K,180,25.2579196,55.3502544,Txy_M3_M,332,25.2613709,55.3525918
Txy_L4_M,333,25.2605039,55.3541301,Txy_M_007,334,25.259456,55.3560935
Txy_M4_M,335,25.2576027,55.3593658,Txy_M_007,334,25.259456,55.3560935
Txy_M4_M,335,25.2576027,55.3593658,Txy_M5_M,336,25.2567448,55.3610395
Txy_M5_M,336,25.2567448,55.3610395,Txy_M7_M,337,25.2542801,55.3653417
Txy_M7_M,337,25.2542801,55.3653417,Txy_M8_M,339,25.2523123,55.3688757
Txy_M8_M,339,25.2523123,55.3688757,Txy_M10_M,340,25.2507985,55.3716008
Txy_M10_M,340,25.2507985,55.3716008,Txy_M11_M,341,25.2490991,55.3746585
