18.0,23.0,28.0,33.0,38.0,43.0,48.0,31.0,36.0,41.0,46.0,300.0,305.0,310.0,315.0,416.0,421.0,660.0,665.0,670.0,675.0,680.0,869.0,874.0,879.0,1012.0,1017.0,1022.0,1027.0,938.0,943.0,948.0,953.0,958.0,1631.0,1636.0,1641.0,1646.0,2061.0,2066.0,2071.0,2076.0,2081.0,2086.0,2310.0,2315.0,2135.0,2140.0,2145.0,2150.0,2155.0,2212.0,2217.0,2222.0,2227.0,2232.0,2237.0,2197.0,2202.0,2207.0,2212.0,2572.0,2577.0,2582.0,2964.0,2969.0,2974.0,2767.0,2772.0,2777.0,2782.0,2392.0,2397.0,2402.0,2407.0,2599.0,2604.0,2609.0,2614.0,2741.0,2746.0,2751.0,2756.0,2761.0,2851.0,2856.0,2861.0,2866.0,3750.0,3755.0,3760.0,3765.0,3770.0,3653.0,3658.0,3837.0,3842.0,3849.0,3854.0,3859.0,3864.0,3869.0,3874.0,4300.0,4203.0,4208.0,4213.0,4218.0,4223.0,4228.0,4233.0,4238.0,4241.0,4246.0,4251.0,3934.0,3939.0,3944.0,3949.0,3954.0,4932.0,4937.0,4942.0,4947.0,4952.0,4957.0,4962.0,5030.0,5035.0,5040.0,5045.0,5050.0,5055.0,4679.0,4684.0,4689.0,4694.0,4699.0,4704.0,4531.0,4536.0,4541.0,4546.0,4551.0,4556.0,4561.0,4725.0,4730.0,4735.0,4740.0,4745.0,4750.0,4641.0,4646.0,4651.0,4656.0,4661.0,4666.0,4671.0,4676.0,4812.0,4817.0,4822.0,4827.0,4532.0,4537.0,4542.0,4547.0,4552.0,4895.0,4900.0,4905.0,4910.0,4915.0,4920.0,4925.0,4930.0,4790.0,4795.0,4800.0,4805.0,4810.0,4815.0,5067.0,5072.0,5077.0,5082.0,5087.0,5092.0,5097.0,5372.0,5377.0,5382.0,5387.0,5392.0,5276.0,5281.0,5286.0,5291.0,5296.0,5301.0,5306.0,5667.0,5672.0,5677.0,5682.0,5687.0,5692.0,5592.0,5597.0,5602.0,5607.0,5612.0,5617.0,5850.0,5855.0,5860.0,5865.0,5744.0,5749.0,5754.0,5759.0,5864.0,5869.0,5874.0,6268.0,6273.0,6278.0,6283.0,6288.0,6293.0,6008.0,6013.0,6018.0,6023.0,6028.0,6033.0,6070.0,6075.0,6080.0,6085.0,6090.0,6095.0,6266.0,6271.0,6276.0,6780.0,6785.0,6790.0,6795.0,6800.0,6805.0,6810.0,6485.0,6490.0,6495.0,6500.0,6667.0,6672.0,6677.0,6682.0,6687.0,6692.0,6763.0,6768.0,6773.0,6778.0,6783.0,6595.0,6600.0,6605.0,6610.0,6615.0,6403.0,6421.0,6426.0,6431.0,6436.0,6441.0,6446.0,6593.0,6598.0,6603.0,6608.0,6531.0,6536.0,6541.0,6546.0,6551.0,6556.0,3958.0,3963.0,3968.0,6878.0,6883.0,6888.0,6893.0,6898.0,6903.0,7159.0,7164.0,7169.0,7174.0,7179.0,7184.0,7189.0,7462.0,7467.0,7472.0,7477.0,7482.0,7388.0,7393.0,7398.0,7403.0,7277.0,7282.0,7287.0,7292.0,7297.0,7302.0,7307.0,7010.0,7256.0,7261.0,6898.0,7083.0,7088.0,7197.0,7202.0,7207.0,7710.0,7715.0,7720.0,7725.0,7730.0,7735.0,5038.0,7511.0,7516.0,7521.0,7526.0,7531.0,7536.0,7852.0,7857.0,7862.0,7867.0,7872.0,8013.0,8018.0,8023.0,8028.0,8033.0,8038.0,7621.0,7626.0,7631.0,7636.0,7641.0,7646.0,7651.0,7656.0,7680.0,7685.0,7690.0,7537.0,7542.0,7547.0,7552.0,5155.0,5160.0,5165.0,5170.0,5175.0,5180.0,8405.0,8410.0,8415.0,8420.0,8425.0,8536.0,8541.0,8546.0,8551.0,8556.0,8561.0,8566.0,5509.0,5514.0,5519.0,5461.0,5466.0,5471.0,5476.0,5481.0,8110.0,8115.0,8120.0,8125.0,8633.0,8638.0,8643.0,8456.0,8461.0,8466.0,8471.0,8256.0,8261.0,8266.0,8271.0,8167.0,8172.0,8177.0,8182.0,8187.0,8539.0,8544.0,8549.0,8265.0,8270.0,8275.0,8280.0,8461.0,8466.0,8471.0,8476.0,8481.0,8486.0,8599.0,8604.0,8609.0,8614.0,8535.0,8540.0,8545.0,4387.0,4392.0,4985.0,4990.0,4995.0,5000.0,8832.0,8837.0,8842.0,8847.0,8852.0,8721.0,8682.0,8687.0,8692.0,8697.0,8942.0,8947.0,8952.0,8670.0,8675.0,8680.0,8854.0,8859.0,8864.0,8869.0,8874.0,8879.0,8884.0,8889.0,8756.0,8761.0,8766.0,8771.0,8776.0,8928.0,8933.0,8938.0,5339.0,5344.0,5349.0,5354.0,5359.0,5364.0,6669.0,6674.0,6679.0,6684.0,6689.0,6694.0,6699.0,5778.0,5783.0,5169.0,5174.0,5179.0,6204.0,6209.0,6214.0,6219.0,6224.0,6229.0,8211.0,8216.0,8221.0,8226.0,8231.0,8236.0,8241.0,8246.0,8251.0,8256.0,9415.0,9420.0,9425.0,9430.0,9002.0,9007.0,9012.0,9017.0,9022.0,9402.0,9407.0,9412.0,9417.0,9422.0,9427.0,9432.0,9497.0,9502.0,9507.0,9150.0,9155.0,9160.0,9333.0,9022.0,9027.0,9032.0,9037.0,9022.0,9027.0,9032.0,9037.0,9042.0,9047.0,9052.0,9097.0,9102.0,9107.0,9112.0,9117.0,9122.0,9253.0,9258.0,9263.0,9268.0,9273.0,9278.0,9283.0,9159.0,9164.0,9169.0,9174.0,9179.0,9184.0,9189.0,9186.0,9191.0,9196.0,9201.0,9206.0,9211.0,9403.0,9408.0,9413.0,9418.0,9423.0,9428.0,9242.0,9247.0,9252.0,9257.0,9477.0,9482.0,9487.0,9492.0,9497.0,9330.0,9335.0,9340.0,9345.0,9350.0,9355.0,7025.0,7030.0,7035.0,7040.0,7045.0,7050.0,7055.0,6195.0,6200.0,6205.0,6210.0,6215.0,9624.0,9629.0,9634.0,9639.0,9644.0,9649.0,9654.0,9938.0,9943.0,9948.0,9953.0,10038.0,10043.0,10048.0,10053.0,10058.0,10063.0,10068.0,9657.0,9662.0,9667.0,9672.0,9677.0,9732.0,9737.0,9742.0,9747.0,9803.0,9808.0,9813.0,9818.0,9725.0,9574.0,9579.0,9584.0,9589.0,9594.0,9599.0,9604.0,10049.0,10054.0,10059.0,10064.0,10069.0,10074.0,10079.0,9967.0,9972.0,9977.0,9982.0,9987.0,10040.0,10045.0,10050.0,10055.0,10060.0,10065.0,9975.0,9980.0,9985.0,9990.0,9995.0,9906.0,9911.0,10511.0,10516.0,10521.0,10526.0,10531.0,10599.0,10604.0,10609.0,10614.0,10619.0,10624.0,10714.0,10719.0,10724.0,10729.0,10734.0,10673.0,10678.0,10683.0,10688.0,10693.0,10698.0,10703.0,10404.0,10409.0,10414.0,10419.0,10380.0,10385.0,10390.0,10395.0,10641.0,9796.0,9801.0,9806.0,9811.0,9816.0,9821.0,10502.0,10507.0,10512.0,10465.0,10470.0,10475.0,10220.0,10225.0,10230.0,10235.0,10345.0,10350.0,10355.0,10360.0,10365.0,10370.0,10538.0,10543.0,10548.0,10553.0,10795.0,10800.0,10805.0,10810.0,11098.0,11103.0,11108.0,11113.0,11118.0,11123.0,11128.0,10969.0,10974.0,10979.0,10820.0,11317.0,11322.0,11327.0,11332.0,11296.0,11301.0,11306.0,11311.0,11316.0,10968.0,10973.0,10978.0,11867.0,11872.0,11709.0,11714.0,11719.0,11724.0,8780.0,8785.0,8790.0,8795.0,8800.0,8805.0,9862.0,9867.0,9872.0,9877.0,9882.0,9887.0,9892.0,11371.0,11376.0,11381.0,11386.0,11391.0,11396.0,11459.0,11464.0,11469.0,11653.0,11658.0,11663.0,11668.0,11955.0,11960.0,4337.0,4342.0,9854.0,9859.0,9864.0,9869.0,9552.0,12187.0,12192.0,12197.0,12202.0,12207.0,12212.0,12217.0,12360.0,12365.0,12370.0,12375.0,12029.0,12034.0,12039.0,12044.0,12102.0,12107.0,12112.0,12117.0,12122.0,12432.0,12437.0,12442.0,12447.0,12338.0,12343.0,12348.0,12353.0,12358.0,12528.0,12533.0,12538.0,12543.0,12548.0,12553.0,4180.0,8845.0,8850.0,8855.0,8860.0,8865.0,8623.0,8628.0,8633.0,8638.0,8643.0,8648.0,8653.0,12616.0,12621.0,12626.0,12631.0,12636.0,12712.0,12717.0,12722.0,12862.0,12867.0,12872.0,12877.0,12640.0,12645.0,12650.0,12655.0,12660.0,13309.0,13314.0,13319.0,13324.0,13235.0,13240.0,13245.0,13007.0,13012.0,13017.0,13022.0,13027.0,13076.0,13081.0,13086.0,13091.0,13096.0,13101.0,13106.0,13111.0,13165.0,13170.0,13175.0,13180.0,13185.0,13190.0,13195.0,13420.0,13425.0,13430.0,13435.0,13440.0,13445.0,12906.0,12911.0,12916.0,12921.0,12926.0,12931.0,12936.0,12941.0,13286.0,13291.0,13296.0,13301.0,13306.0,13311.0,13316.0,13114.0,13119.0,13124.0,13129.0,13261.0,13266.0,13271.0,13276.0,13281.0,13337.0,13342.0,13347.0,13352.0,13357.0,13362.0,4115.0,4120.0,4125.0,8148.0,8153.0,13675.0,13680.0,13685.0,13690.0,13695.0,13776.0,13628.0,13633.0,13638.0,13643.0,13648.0,13653.0,13480.0,13485.0,13490.0,13495.0,13500.0,13505.0,13725.0,13730.0,13735.0,13740.0,13745.0,13750.0,13755.0,13577.0,13582.0,13587.0,13592.0,13597.0,13602.0,13607.0,14006.0,14011.0,13922.0,13927.0,13932.0,13937.0,13942.0,14004.0,14009.0,14014.0,14019.0,14024.0,14029.0,14034.0,13923.0,13928.0,13933.0,13938.0,13943.0,13948.0,14101.0,14106.0,14111.0,14116.0,14121.0,14385.0,14390.0,14395.0,14400.0,14405.0,14410.0,14480.0,14485.0,14490.0,14495.0,14500.0,14505.0,14510.0,14287.0,14292.0,14297.0,14302.0,14307.0,14405.0,14410.0,14415.0,14420.0,14565.0,14570.0,14575.0,14580.0,14585.0,14496.0,14501.0,14506.0,14511.0,14516.0,14521.0,14526.0,14531.0,14536.0,14541.0,14546.0,14551.0,10785.0,10790.0,10795.0,10800.0,10317.0,10322.0,10327.0,10332.0,10337.0,14750.0,14755.0,14760.0,14765.0,14770.0,14775.0,14780.0,15006.0,15011.0,15016.0,15021.0,15026.0,15031.0,15036.0,15041.0,14819.0,14824.0,14829.0,14834.0,14839.0,14844.0,14849.0,15443.0,15448.0,15453.0,15458.0,15463.0,8318.0,8323.0,8328.0,7914.0,7919.0,7924.0,7929.0,11564.0,11569.0,11574.0,11564.0,11569.0,11574.0,11579.0,11584.0,11589.0,12873.0,12878.0,12883.0,12888.0,12893.0,15546.0,15551.0,15556.0,15561.0,15566.0,15571.0,15631.0,15636.0,15641.0,15646.0,15651.0,15656.0,16034.0,16039.0,16044.0,16049.0,16054.0,15616.0,15621.0,15626.0,15631.0,16041.0,16046.0,16051.0,16056.0,10147.0,10152.0,10157.0,10162.0,10167.0,10172.0,11988.0,11993.0,11998.0,12003.0,12008.0,12919.0,12924.0,12929.0,12934.0,12939.0,13041.0,13046.0,13051.0,13056.0,13061.0,13066.0,13071.0,16297.0,16302.0,16307.0,16312.0,16317.0,16227.0,16232.0,16237.0,16242.0,12552.0,12557.0,12562.0,12567.0,12572.0,12577.0,12787.0,12792.0,12797.0,12802.0,12807.0,12812.0,12817.0,12960.0,12965.0,12970.0,12975.0,16698.0,16703.0,16708.0,16713.0,16718.0,16809.0,16814.0,16819.0,16824.0,16829.0,16976.0,16981.0,16986.0,16991.0,16996.0,17001.0,16629.0,16809.0,16814.0,16819.0,16824.0,16829.0,16834.0,16839.0,17069.0,17074.0,17079.0,17084.0,17089.0,17094.0,17060.0,17065.0,17070.0,17075.0,17080.0,17085.0,17258.0,17263.0,17268.0,17273.0,17278.0,17283.0,17288.0,17293.0,17194.0,17199.0,17324.0,17329.0,17334.0,17339.0,9660.0,9665.0,9670.0,9675.0,9680.0,9685.0,8364.0,8369.0,8374.0,8379.0,8234.0,8239.0,8244.0,8249.0,8254.0,8259.0,8264.0,8269.0,8365.0,8370.0,8375.0,9317.0,9322.0,9327.0,9332.0,9337.0,9342.0,9347.0,9352.0,10211.0,10216.0,10221.0,10226.0,10231.0,10236.0,17435.0,17440.0,17445.0,17450.0,17455.0,17460.0,17715.0,17720.0,17725.0,17730.0,17735.0,17740.0,17622.0,17627.0,17632.0,17637.0,17642.0,17536.0,17541.0,17546.0,17551.0,17815.0,17820.0,17825.0,17830.0,17835.0,17840.0,17845.0,17799.0,17804.0,17809.0,17814.0,17889.0,17894.0,17899.0,17904.0,17909.0,17533.0,17538.0,17543.0,17965.0,17970.0,17975.0,17980.0,17985.0,17964.0,17969.0,17974.0,17979.0,17984.0,17989.0,17830.0,17835.0,17840.0,17845.0,17850.0,17855.0,17860.0,17865.0,18037.0,18042.0,18047.0,18052.0,18057.0,18062.0,18067.0,18072.0,15912.0,15917.0,15922.0,15927.0,18486.0,18491.0,18496.0,18571.0,18576.0,18581.0,18586.0,18508.0,18513.0,18518.0,18523.0,18528.0,18291.0,18296.0,18301.0,18306.0,18409.0,18414.0,18419.0,18424.0,18840.0,18845.0,18850.0,18855.0,18860.0,18865.0,18632.0,18656.0,18661.0,18666.0,18671.0,18676.0,18681.0,18686.0,18588.0,18593.0,18598.0,18603.0,18608.0,18613.0,18618.0,18623.0,18628.0,18633.0,18638.0,18643.0,18757.0,18762.0,18767.0,18772.0,18777.0,18852.0,18857.0,18862.0,18867.0,9756.0,9761.0,9766.0,9771.0,9776.0,9781.0,10124.0,10129.0,10134.0,10139.0,10144.0,10149.0,9865.0,9870.0,9875.0,9880.0,9885.0,9890.0,9895.0,11210.0,11215.0,11220.0,11225.0,18939.0,18944.0,18949.0,19172.0,19177.0,19182.0,19187.0,19192.0,19121.0,19126.0,19131.0,19264.0,19269.0,19274.0,19279.0,19284.0,19289.0,19294.0,19209.0,19214.0,19219.0,19224.0,19229.0,18975.0,18980.0,18985.0,18990.0,18995.0,15900.0,16910.0,16915.0,16920.0,16925.0,16930.0,16935.0,16940.0,19767.0,19772.0,19777.0,19782.0,19705.0,19710.0,19715.0,19720.0,19725.0,16337.0,16342.0,16347.0,16352.0,20366.0,20371.0,20376.0,20381.0,20386.0,20391.0,20396.0,20199.0,20204.0,20209.0,20214.0,20219.0,20224.0,11906.0,11911.0,11916.0,11921.0,11926.0,11931.0,20622.0,20627.0,20632.0,20637.0,20642.0,20647.0,20652.0,20915.0,20920.0,20925.0,20930.0,20935.0,12771.0,12776.0,12781.0,12786.0,12791.0,12796.0,21246.0,21251.0,21256.0,21261.0,21266.0,21265.0,21270.0,21275.0,21280.0,21285.0,21290.0,21295.0,21300.0,18171.0,21333.0,21338.0,21343.0,21348.0,21353.0,21358.0,21363.0,21479.0,21484.0,21489.0,21494.0,21566.0,21571.0,21576.0,21581.0,21586.0,21685.0,21690.0,21695.0,21700.0,21705.0,21710.0,21715.0,21889.0,21737.0,21742.0,21747.0,21752.0,21757.0,12685.0,12690.0,12695.0,12700.0,12705.0,13808.0,13813.0,13818.0,22128.0,22133.0,22138.0,22143.0,22148.0,21064.0,21069.0,21074.0,21079.0,22360.0,22365.0,22370.0,22375.0,22380.0,22385.0,22390.0,20162.0,20167.0,20172.0,20177.0,20182.0,20187.0,20192.0,20197.0,20202.0,22262.0,21395.0,21400.0,21405.0,21410.0,22665.0,22670.0,22675.0,22680.0,22685.0,22690.0,22695.0,22700.0,22705.0,22710.0,22715.0,22357.0,22362.0,22367.0,22372.0,22377.0,22382.0,22387.0,22736.0,22741.0,22746.0,22751.0,22756.0,22761.0,22766.0,22442.0,22447.0,22452.0,22457.0,22462.0,22467.0,22541.0,22546.0,22551.0,22556.0,22561.0,22566.0,22576.0,22581.0,22586.0,22591.0,22596.0,22601.0,22606.0,22267.0,22272.0,22277.0,22282.0,22287.0,22292.0,22297.0,14655.0,14660.0,14665.0,14670.0,14675.0,14680.0,14685.0,22909.0,22914.0,22919.0,23049.0,23054.0,23059.0,23064.0,23069.0,21927.0,21932.0,21937.0,23148.0,23153.0,23158.0,23163.0,23168.0,23173.0,23178.0,22954.0,22959.0,22964.0,22969.0,22873.0,23336.0,23341.0,23346.0,23351.0,23356.0,23361.0,23366.0,23275.0,23280.0,23285.0,23290.0,23295.0,23300.0,20759.0,20764.0,20769.0,20774.0,23409.0,23414.0,23419.0,23424.0,23429.0,23434.0,23439.0,23675.0,23680.0,23685.0,23690.0,23520.0,23525.0,23530.0,23535.0,23540.0,23569.0,23574.0,23579.0,23584.0,23589.0,23594.0,23599.0,23604.0,23651.0,23656.0,23661.0,23492.0,23497.0,23502.0,23507.0,23512.0,23517.0,23522.0,21168.0,21173.0,21178.0,21183.0,21188.0,22433.0,22438.0,22443.0,23946.0,23848.0,23853.0,23858.0,23863.0,23868.0,23873.0,15358.0,15363.0,15368.0,15373.0,15378.0,15376.0,15381.0,15386.0,15391.0,15396.0,15401.0,24373.0,24378.0,24383.0,24388.0,24393.0,24398.0,24403.0,24408.0,21596.0,21601.0,21606.0,21611.0,21616.0,21621.0,21626.0,24045.0,24050.0,24055.0,24313.0,24318.0,24323.0,24328.0,24333.0,24338.0,24069.0,24074.0,24079.0,24016.0,24021.0,24026.0,24031.0,24226.0,24231.0,24236.0,24241.0,24246.0,24251.0,24256.0,24261.0,24555.0,24560.0,24565.0,24570.0,24575.0,24310.0,24315.0,24320.0,24325.0,24330.0,24335.0,23973.0,23978.0,23983.0,23988.0,23993.0,23998.0,24238.0,24243.0,24248.0,24253.0,24258.0,24499.0,24504.0,24509.0,24514.0,24519.0,24524.0,24529.0,24159.0,24164.0,24169.0,24174.0,22897.0,22902.0,22907.0,22912.0,22917.0,22922.0,22927.0,22932.0,22937.0,24606.0,24611.0,24616.0,24621.0,24626.0,24631.0,24619.0,24624.0,24629.0,24634.0,24639.0,24644.0,24649.0,24797.0,24802.0,24807.0,24812.0,24817.0,23764.0,23769.0,23774.0,23779.0,23784.0,23789.0,23794.0,25288.0,25293.0,25298.0,25303.0,25308.0,25360.0,25365.0,25370.0,25375.0,25380.0,25385.0,25390.0,25189.0,25194.0,25199.0,25204.0,25209.0,25214.0,25197.0,25202.0,25207.0,25212.0,26281.0,26286.0,26291.0,26296.0,26301.0,26306.0,26311.0,26316.0,25909.0,25914.0,25919.0,25924.0,25929.0,25934.0,25939.0,25925.0,25930.0,25935.0,25940.0,25945.0,26207.0,26212.0,26217.0,26222.0,26227.0,26232.0,26192.0,26197.0,26202.0,26207.0,26212.0,26217.0,26222.0,26227.0,26232.0,26237.0,26080.0,26085.0,26090.0,26095.0,26100.0,24411.0,26792.0,26797.0,26802.0,26807.0,26812.0,26817.0,26822.0,26827.0,26832.0,26409.0,26414.0,26419.0,26424.0,26429.0,26697.0,26702.0,26707.0,26712.0,26717.0,26722.0,26727.0,26807.0,26812.0,26817.0,26822.0,26827.0,27012.0,26992.0,26997.0,27002.0,27007.0,27012.0,27158.0,27163.0,27168.0,27173.0,27178.0,27233.0,27238.0,27243.0,27248.0,27253.0,27258.0,27263.0,27084.0,27578.0,27583.0,27588.0,27593.0,27598.0,27401.0,27406.0,27411.0,27416.0,27421.0,27426.0,27431.0,27662.0,27667.0,27672.0,27550.0,27555.0,27560.0,27565.0,27680.0,27685.0,27690.0,27695.0,27700.0,18744.0,18749.0,18754.0,18759.0,18764.0,18769.0,18774.0,18779.0,18784.0,18789.0,18794.0,28027.0,28032.0,28037.0,28042.0,28047.0,28052.0,28261.0,28266.0,28271.0,28276.0,28355.0,28360.0,28365.0,28370.0,28375.0,28380.0,28385.0,25542.0,25547.0,25552.0,25557.0,25562.0,28724.0,28729.0,28734.0,28739.0,28744.0,28749.0,28659.0,28725.0,28730.0,28735.0,28740.0,21641.0,21646.0,21651.0,21656.0,21661.0,21666.0,25696.0,25701.0,25706.0,25711.0,25716.0,25509.0,25514.0,25519.0,25524.0,25529.0,25534.0,25539.0,25544.0,27342.0,27347.0,27352.0,27357.0,27362.0,25733.0,25738.0,25743.0,25748.0,24194.0,24199.0,24204.0,24209.0,24214.0,24219.0,24224.0,26888.0,26893.0,26898.0,26903.0,27917.0,27922.0,27927.0,27932.0,27937.0,27942.0,27947.0,27952.0
