link_name,avg_speed,actype
146_678,10.0,B752
146_678,9.0,B763
146_678,6.0,B764
148_678,9.0,A20N
148_678,13.0,A20N
148_678,12.0,A20N
148_678,12.0,A320
148_678,11.0,A321
148_678,3.5,A321
148_678,5.25,A321
148_678,3.0,B738
148_678,6.8333,B738
148_678,8.0,B763
148_678,7.0,B764
149_679,11.0,A320
149_679,8.0,A321
149_679,9.0,A359
149_679,10.0,B738
149_679,11.0,B752
156_683,11.0,B738
157_684,5.0,B739
159_659,11.0,B712
160_698,9.0,B763
162_163,12.7143,?
162_163,134.0,A20N
162_163,143.0,A20N
162_163,134.0,A20N
162_163,138.0,A20N
162_163,141.0,A20N
162_163,133.0,A20N
162_163,130.0,A306
162_163,10.0,A306
162_163,130.0,A306
162_163,127.0,A319
162_163,140.0,A319
162_163,134.0,A319
162_163,140.0,A320
162_163,142.0,A320
162_163,136.0,A320
162_163,145.0,A320
162_163,143.0,A320
162_163,143.0,A320
162_163,137.0,A320
162_163,145.0,A321
162_163,145.0,A321
162_163,143.0,A321
162_163,145.0,A321
162_163,150.0,A321
162_163,146.0,A321
162_163,148.0,A321
162_163,138.0,A321
162_163,149.0,A321
162_163,140.0,A321
162_163,148.0,A321
162_163,146.0,A321
162_163,152.0,A321
162_163,141.0,A321
162_163,137.0,A332
162_163,142.0,A333
162_163,139.0,A359
162_163,148.0,A359
162_163,160.0,B38M
162_163,152.0,B38M
162_163,152.5,B712
162_163,154.0,B712
162_163,143.0,B712
162_163,139.0,B712
162_163,148.0,B712
162_163,148.0,B712
162_163,148.0,B712
162_163,150.0,B712
162_163,148.0,B712
162_163,143.0,B712
162_163,150.0,B712
162_163,137.0,B737
162_163,150.0,B737
162_163,133.0,B737
162_163,158.0,B738
162_163,153.0,B738
162_163,160.0,B738
162_163,152.0,B738
162_163,160.5,B738
162_163,146.0,B738
162_163,161.0,B738
162_163,166.0,B738
162_163,151.0,B738
162_163,162.0,B738
162_163,151.0,B738
162_163,163.0,B738
162_163,152.0,B738
162_163,162.0,B738
162_163,146.0,B739
162_163,154.0,B739
162_163,157.0,B739
162_163,169.0,B739
162_163,160.0,B739
162_163,164.0,B739
162_163,150.0,B739
162_163,158.0,B739
162_163,160.0,B739
162_163,160.0,B739
162_163,157.0,B739
162_163,162.0,B739
162_163,151.0,B739
162_163,159.0,B739
162_163,162.0,B739
162_163,154.0,B739
162_163,150.0,B739
162_163,153.0,B739
162_163,148.0,B739
162_163,155.0,B748
162_163,143.0,B752
162_163,143.0,B752
162_163,138.0,B752
162_163,142.0,B752
162_163,137.0,B752
162_163,139.5,B752
162_163,144.0,B752
162_163,139.0,B752
162_163,135.0,B752
162_163,28.8333,B752
162_163,140.0,B752
162_163,132.0,B752
162_163,133.0,B752
162_163,140.0,B752
162_163,139.0,B752
162_163,137.0,B752
162_163,141.0,B752
162_163,139.0,B752
162_163,137.0,B752
162_163,143.0,B752
162_163,147.0,B753
162_163,134.5,B763
162_163,142.5,B763
162_163,151.0,B763
162_163,152.0,B763
162_163,149.0,B763
162_163,160.0,B763
162_163,157.0,B764
162_163,146.0,B772
162_163,109.0,C208
162_163,97.0,C208
162_163,14.0,C56X
162_163,130.0,CRJ7
162_163,137.0,CRJ9
162_163,137.0,CRJ9
162_163,143.0,CRJ9
162_163,143.0,CRJ9
162_163,146.0,CRJ9
162_163,133.0,CRJ9
162_163,140.0,E190
162_163,145.0,E190
162_163,135.0,E75S
162_163,130.0,E75S
162_163,70.5,HDJT
162_163,40.1429,LJ35
163_164,9.75,?
163_164,133.0,A306
163_164,141.0,A320
163_164,142.0,A320
163_164,142.0,A320
163_164,149.0,A321
163_164,146.0,A321
163_164,145.0,A321
163_164,152.0,B38M
163_164,138.0,B712
163_164,142.0,B712
163_164,148.0,B712
163_164,149.0,B712
163_164,140.0,B712
163_164,151.0,B712
163_164,156.0,B712
163_164,143.0,B738
163_164,167.0,B738
163_164,162.0,B738
163_164,155.0,B738
163_164,160.0,B739
163_164,156.0,B739
163_164,156.0,B739
163_164,160.0,B739
163_164,155.0,B739
163_164,161.0,B739
163_164,148.0,B739
163_164,157.0,B739
163_164,164.0,B739
163_164,145.0,B752
163_164,141.0,B752
163_164,131.0,B752
163_164,71.5,B752
163_164,139.0,B752
163_164,150.0,B752
163_164,152.0,B763
163_164,139.0,B763
163_164,159.0,B764
163_164,131.0,CL60
163_164,140.0,CRJ7
163_164,132.0,CRJ9
163_164,134.0,CRJ9
163_164,46.0,LJ35
164_165,25.3415,?
164_165,145.75,?
164_165,139.0,A20N
164_165,134.0,A20N
164_165,140.5,A20N
164_165,133.0,A20N
164_165,131.0,A20N
164_165,136.0,A20N
164_165,131.6667,A20N
164_165,141.0,A20N
164_165,137.0,A20N
164_165,139.0,A20N
164_165,114.75,A306
164_165,130.0,A306
164_165,128.5,A306
164_165,131.0,A306
164_165,125.0,A319
164_165,135.4,A319
164_165,129.0,A319
164_165,145.0,A319
164_165,135.0,A319
164_165,137.0,A319
164_165,137.0,A319
164_165,126.0,A319
164_165,138.0,A319
164_165,143.4,A320
164_165,143.0,A320
164_165,145.6667,A320
164_165,142.0,A320
164_165,136.6667,A320
164_165,146.0,A320
164_165,145.0,A320
164_165,138.0,A320
164_165,140.3333,A320
164_165,141.0,A320
164_165,141.5,A320
164_165,139.0,A320
164_165,147.75,A320
164_165,138.8,A320
164_165,143.75,A320
164_165,144.0,A320
164_165,141.0,A320
164_165,136.0,A320
164_165,137.0,A320
164_165,145.0,A320
164_165,147.5,A320
164_165,143.8,A320
164_165,142.8,A320
164_165,136.0,A320
164_165,137.0,A320
164_165,140.0,A320
164_165,149.0,A321
164_165,138.5,A321
164_165,150.25,A321
164_165,146.25,A321
164_165,141.0,A321
164_165,147.25,A321
164_165,144.4,A321
164_165,154.0,A321
164_165,151.0,A321
164_165,141.3333,A321
164_165,150.0,A321
164_165,136.5,A321
164_165,136.0,A321
164_165,155.5,A321
164_165,145.75,A321
164_165,145.0,A321
164_165,140.0,A321
164_165,143.0,A321
164_165,144.0,A321
164_165,147.0,A321
164_165,145.0,A321
164_165,152.0,A321
164_165,151.0,A321
164_165,147.0,A321
164_165,140.0,A321
164_165,150.3333,A321
164_165,149.5,A321
164_165,146.0,A321
164_165,140.0,A321
164_165,139.0,A321
164_165,141.0,A321
164_165,151.0,A321
164_165,142.0,A321
164_165,134.0,A332
164_165,142.0,A333
164_165,144.0,A333
164_165,144.0,A333
164_165,140.5,A359
164_165,140.6667,A359
164_165,162.5,A359
164_165,147.25,A359
164_165,153.0,B38M
164_165,150.0,B38M
164_165,162.0,B38M
164_165,149.0,B712
164_165,150.0,B712
164_165,148.0,B712
164_165,143.2,B712
164_165,141.75,B712
164_165,151.0,B712
164_165,148.0,B712
164_165,154.0,B712
164_165,143.0,B712
164_165,141.3333,B712
164_165,149.5,B712
164_165,156.0,B712
164_165,143.0,B712
164_165,139.75,B712
164_165,148.0,B712
164_165,151.0,B712
164_165,144.8333,B712
164_165,134.0,B712
164_165,133.6667,B712
164_165,138.3333,B712
164_165,141.1667,B712
164_165,147.0,B712
164_165,143.8333,B712
164_165,148.0,B712
164_165,149.0,B712
164_165,144.1667,B712
164_165,137.0,B712
164_165,147.5,B712
164_165,141.5,B712
164_165,144.0,B712
164_165,142.75,B712
164_165,148.8,B712
164_165,146.0,B712
164_165,145.0,B712
164_165,147.0,B712
164_165,136.6,B737
164_165,144.0,B737
164_165,151.0,B737
164_165,136.5,B737
164_165,134.0,B737
164_165,135.3333,B737
164_165,132.0,B737
164_165,140.0,B737
164_165,156.0,B737
164_165,148.0,B737
164_165,140.6,B737
164_165,146.2,B737
164_165,145.0,B737
164_165,145.25,B737
164_165,139.0,B737
164_165,151.6667,B738
164_165,150.5,B738
164_165,163.0,B738
164_165,155.5,B738
164_165,142.5,B738
164_165,153.0,B738
164_165,161.0,B738
164_165,158.0,B738
164_165,151.3333,B738
164_165,152.0,B738
164_165,151.25,B738
164_165,157.0,B738
164_165,149.0,B738
164_165,161.0,B738
164_165,161.25,B738
164_165,153.6667,B738
164_165,162.0,B738
164_165,152.5,B738
164_165,166.0,B738
164_165,143.5,B738
164_165,152.0,B738
164_165,160.0,B738
164_165,160.6667,B738
164_165,151.0,B738
164_165,152.5,B738
164_165,155.0,B738
164_165,147.3333,B739
164_165,161.3333,B739
164_165,152.5,B739
164_165,148.5,B739
164_165,163.0,B739
164_165,150.6,B739
164_165,152.6667,B739
164_165,149.0,B739
164_165,156.5,B739
164_165,157.0,B739
164_165,160.0,B739
164_165,154.0,B739
164_165,162.5,B739
164_165,150.0,B739
164_165,166.0,B739
164_165,151.0,B739
164_165,157.6667,B739
164_165,145.0,B739
164_165,156.5,B739
164_165,161.0,B739
164_165,149.0,B739
164_165,163.0,B739
164_165,146.6667,B739
164_165,159.25,B739
164_165,146.75,B739
164_165,162.0,B739
164_165,163.6667,B739
164_165,146.0,B739
164_165,149.5,B739
164_165,152.75,B739
164_165,147.2,B739
164_165,157.0,B739
164_165,156.0,B739
164_165,144.0,B739
164_165,158.6667,B739
164_165,150.0,B739
164_165,156.0,B739
164_165,157.0,B739
164_165,157.5,B739
164_165,152.5,B739
164_165,162.0,B739
164_165,154.0,B739
164_165,159.0,B739
164_165,149.0,B739
164_165,155.0,B748
164_165,139.0,B752
164_165,142.0,B752
164_165,147.0,B752
164_165,139.4,B752
164_165,135.0,B752
164_165,138.5,B752
164_165,134.4,B752
164_165,134.8333,B752
164_165,149.0,B752
164_165,133.4,B752
164_165,141.5,B752
164_165,131.5,B752
164_165,136.6667,B752
164_165,135.6667,B752
164_165,136.75,B752
164_165,69.8333,B752
164_165,148.0,B752
164_165,141.5,B752
164_165,141.5,B752
164_165,136.0,B752
164_165,132.3333,B752
164_165,131.0,B752
164_165,143.6667,B752
164_165,133.3333,B752
164_165,137.8,B752
164_165,139.0,B752
164_165,136.3333,B752
164_165,129.3333,B752
164_165,137.0,B752
164_165,135.0,B752
164_165,138.0,B752
164_165,137.0,B752
164_165,143.0,B753
164_165,140.0,B753
164_165,149.6,B763
164_165,142.6667,B763
164_165,152.2,B763
164_165,144.0,B763
164_165,148.0,B763
164_165,155.5,B763
164_165,135.4286,B763
164_165,138.3333,B763
164_165,149.0,B763
164_165,159.0,B764
164_165,156.5,B764
164_165,160.0,B764
164_165,86.0,C208
164_165,87.3333,C208
164_165,130.3333,CL60
164_165,130.0,CRJ7
164_165,137.0,CRJ7
164_165,131.0,CRJ7
164_165,135.0,CRJ7
164_165,136.3333,CRJ9
164_165,150.3333,CRJ9
164_165,135.0,CRJ9
164_165,142.0,CRJ9
164_165,138.5,CRJ9
164_165,134.6667,CRJ9
164_165,128.3333,CRJ9
164_165,143.0,CRJ9
164_165,132.0,CRJ9
164_165,144.0,CRJ9
164_165,119.0,CRJ9
164_165,136.0,CRJ9
164_165,126.0,CRJ9
164_165,130.0,CRJ9
164_165,138.3333,E190
164_165,144.5,E190
164_165,134.0,E190
164_165,111.0,E55P
164_165,127.0,E75S
164_165,134.0,E75S
164_165,115.0,HDJT
164_165,80.3333,LJ35
164_165,135.0,LJ60
164_165,153.0,MD11
164_503,143.0,?
164_503,139.0,A320
164_503,150.0,A321
164_503,156.0,B712
164_503,160.0,B738
164_503,162.0,B738
164_503,159.0,B738
164_503,147.0,B752
164_503,161.0,B764
165_166,133.5,?
165_166,30.2667,?
165_166,133.6667,A20N
165_166,124.5,A20N
165_166,117.5,A20N
165_166,129.0,A20N
165_166,119.5,A20N
165_166,128.0,A20N
165_166,135.75,A20N
165_166,96.8571,A306
165_166,122.0,A306
165_166,116.0,A319
165_166,117.0,A319
165_166,132.0,A319
165_166,120.0,A319
165_166,123.6667,A319
165_166,134.0,A319
165_166,136.0,A320
165_166,131.3333,A320
165_166,137.0,A320
165_166,140.0,A320
165_166,128.75,A320
165_166,131.3333,A320
165_166,132.0,A320
165_166,124.6667,A320
165_166,137.5,A320
165_166,128.0,A320
165_166,127.0,A320
165_166,137.5,A320
165_166,132.5,A320
165_166,142.0,A320
165_166,140.0,A320
165_166,140.0,A320
165_166,134.5,A320
165_166,131.3333,A320
165_166,133.0,A320
165_166,129.6667,A320
165_166,141.0,A321
165_166,129.5,A321
165_166,137.0,A321
165_166,123.0,A321
165_166,137.0,A321
165_166,131.0,A321
165_166,143.5,A321
165_166,143.0,A321
165_166,123.5,A321
165_166,136.6667,A321
165_166,144.6667,A321
165_166,147.0,A321
165_166,138.0,A321
165_166,142.0,A321
165_166,139.0,A321
165_166,131.0,A321
165_166,139.0,A321
165_166,145.0,A321
165_166,129.6667,A321
165_166,136.0,A321
165_166,147.3333,A321
165_166,140.6667,A321
165_166,141.0,A321
165_166,132.0,A321
165_166,134.3333,A321
165_166,139.0,A321
165_166,137.0,A321
165_166,146.0,A321
165_166,139.5,A333
165_166,137.0,A333
165_166,153.0,A359
165_166,146.5,B38M
165_166,138.0,B38M
165_166,143.0,B712
165_166,139.5,B712
165_166,127.0,B712
165_166,142.0,B712
165_166,146.0,B712
165_166,135.0,B712
165_166,118.0,B712
165_166,140.0,B712
165_166,129.0,B712
165_166,141.0,B712
165_166,135.0,B712
165_166,133.0,B712
165_166,138.3333,B712
165_166,140.0,B712
165_166,130.3333,B712
165_166,122.0,B712
165_166,138.0,B712
165_166,128.6667,B712
165_166,140.6667,B712
165_166,134.0,B712
165_166,145.0,B712
165_166,141.0,B712
165_166,137.5,B712
165_166,133.0,B712
165_166,134.0,B712
165_166,131.0,B712
165_166,137.0,B712
165_166,141.6667,B712
165_166,129.0,B712
165_166,137.5,B712
165_166,122.0,B712
165_166,133.5,B712
165_166,141.6667,B712
165_166,131.5,B712
165_166,124.0,B737
165_166,126.0,B737
165_166,136.0,B737
165_166,117.0,B737
165_166,123.5,B737
165_166,139.6667,B737
165_166,145.0,B737
165_166,132.0,B737
165_166,119.0,B737
165_166,139.3333,B737
165_166,142.3333,B737
165_166,144.0,B738
165_166,158.0,B738
165_166,141.5,B738
165_166,134.0,B738
165_166,152.5,B738
165_166,146.0,B738
165_166,149.0,B738
165_166,152.0,B738
165_166,145.25,B738
165_166,154.0,B738
165_166,135.3333,B738
165_166,149.6667,B738
165_166,129.0,B738
165_166,137.0,B738
165_166,148.0,B738
165_166,137.5,B738
165_166,150.0,B738
165_166,159.0,B738
165_166,149.0,B738
165_166,143.0,B738
165_166,143.0,B738
165_166,136.5,B738
165_166,141.0,B738
165_166,153.0,B739
165_166,146.0,B739
165_166,136.0,B739
165_166,133.0,B739
165_166,127.0,B739
165_166,139.0,B739
165_166,135.0,B739
165_166,157.0,B739
165_166,153.0,B739
165_166,143.0,B739
165_166,137.0,B739
165_166,148.0,B739
165_166,138.3333,B739
165_166,153.0,B739
165_166,144.0,B739
165_166,156.0,B739
165_166,154.0,B739
165_166,138.6667,B739
165_166,146.6667,B739
165_166,137.6667,B739
165_166,154.0,B739
165_166,149.0,B739
165_166,141.3333,B739
165_166,144.0,B739
165_166,139.5,B739
165_166,149.0,B739
165_166,134.0,B739
165_166,168.0,B739
165_166,150.0,B739
165_166,149.0,B739
165_166,151.0,B739
165_166,138.0,B739
165_166,149.0,B739
165_166,149.6667,B739
165_166,141.5,B739
165_166,142.5,B739
165_166,151.0,B739
165_166,150.0,B739
165_166,138.5,B739
165_166,139.5,B739
165_166,146.0,B748
165_166,139.0,B752
165_166,120.25,B752
165_166,122.0,B752
165_166,125.0,B752
165_166,134.0,B752
165_166,143.0,B752
165_166,126.0,B752
165_166,137.0,B752
165_166,126.0,B752
165_166,112.0,B752
165_166,132.0,B752
165_166,128.75,B752
165_166,128.6667,B752
165_166,124.0,B752
165_166,130.0,B752
165_166,110.6667,B752
165_166,110.0,B752
165_166,116.0,B752
165_166,110.0,B752
165_166,130.0,B752
165_166,121.0,B752
165_166,137.0,B752
165_166,130.3333,B752
165_166,127.5,B752
165_166,114.0,B752
165_166,124.0,B752
165_166,130.0,B752
165_166,128.5,B752
165_166,135.5,B752
165_166,130.5,B752
165_166,133.0,B752
165_166,127.5,B752
165_166,144.0,B753
165_166,146.0,B763
165_166,143.0,B763
165_166,129.0,B763
165_166,126.0,B763
165_166,139.5,B763
165_166,132.0,B763
165_166,144.5,B763
165_166,131.0,B763
165_166,153.0,B764
165_166,157.0,B764
165_166,59.8,C208
165_166,57.6,C208
165_166,97.0,C56X
165_166,114.5,CL60
165_166,133.0,CRJ7
165_166,113.0,CRJ7
165_166,127.5,CRJ7
165_166,111.5,CRJ7
165_166,129.0,CRJ9
165_166,129.0,CRJ9
165_166,122.0,CRJ9
165_166,122.3333,CRJ9
165_166,134.0,CRJ9
165_166,117.25,CRJ9
165_166,141.5,CRJ9
165_166,108.0,CRJ9
165_166,122.5,CRJ9
165_166,134.0,CRJ9
165_166,136.0,CRJ9
165_166,116.6667,CRJ9
165_166,129.3333,CRJ9
165_166,120.3333,CRJ9
165_166,125.3333,E190
165_166,128.0,E190
165_166,92.75,E55P
165_166,117.0,E75S
165_166,123.5,E75S
165_166,99.0,HDJT
165_166,134.0,LJ35
165_166,112.5,LJ60
165_166,146.0,MD11
165_502,125.0,A319
165_502,116.0,A319
165_502,132.0,A320
165_502,140.0,A321
165_502,138.0,A321
165_502,149.0,A321
165_502,131.0,A359
165_502,138.0,B712
165_502,141.0,B738
165_502,152.0,B739
165_502,150.0,B739
165_502,156.0,B739
165_502,144.0,B739
165_502,114.0,B752
165_502,124.0,CRJ7
165_502,130.0,CRJ7
165_502,122.0,CRJ9
165_502,123.0,CRJ9
165_502,128.0,CRJ9
165_502,104.0,HDJT
166_167,122.0,?
166_167,41.6667,?
166_167,93.0,A20N
166_167,99.6667,A20N
166_167,107.0,A20N
166_167,93.0,A20N
166_167,95.0,A20N
166_167,129.0,A20N
166_167,110.0,A20N
166_167,104.5,A306
166_167,108.0,A306
166_167,104.0,A306
166_167,79.6667,A306
166_167,91.0,A319
166_167,83.0,A319
166_167,99.0,A319
166_167,103.0,A319
166_167,109.0,A319
166_167,115.0,A319
166_167,108.0,A320
166_167,122.0,A320
166_167,117.0,A320
166_167,130.5,A320
166_167,128.0,A320
166_167,114.5,A320
166_167,117.0,A320
166_167,123.0,A320
166_167,130.0,A320
166_167,110.0,A320
166_167,112.5,A320
166_167,111.0,A320
166_167,103.0,A320
166_167,108.0,A320
166_167,116.0,A320
166_167,128.0,A321
166_167,104.3333,A321
166_167,118.5,A321
166_167,120.0,A321
166_167,140.0,A321
166_167,131.3333,A321
166_167,129.0,A321
166_167,121.0,A321
166_167,108.5,A321
166_167,114.0,A321
166_167,115.0,A321
166_167,108.3333,A321
166_167,104.5,A321
166_167,138.0,A321
166_167,121.0,A321
166_167,107.5,A321
166_167,122.5,A321
166_167,124.0,A321
166_167,120.0,A321
166_167,117.6667,A321
166_167,132.6667,A321
166_167,113.0,A321
166_167,135.0,A333
166_167,129.0,A333
166_167,134.0,A359
166_167,112.5,A359
166_167,116.0,B38M
166_167,108.0,B712
166_167,130.0,B712
166_167,121.5,B712
166_167,116.0,B712
166_167,127.6667,B712
166_167,126.5,B712
166_167,124.0,B712
166_167,123.0,B712
166_167,118.5,B712
166_167,117.0,B712
166_167,135.0,B712
166_167,122.0,B712
166_167,130.0,B712
166_167,112.0,B712
166_167,134.5,B712
166_167,134.0,B712
166_167,129.0,B712
166_167,134.0,B712
166_167,112.0,B712
166_167,119.5,B712
166_167,105.0,B712
166_167,133.0,B712
166_167,121.0,B712
166_167,126.3333,B712
166_167,130.0,B712
166_167,127.0,B712
166_167,98.3333,B737
166_167,111.0,B737
166_167,93.0,B737
166_167,113.3333,B737
166_167,98.5,B737
166_167,111.0,B737
166_167,125.5,B737
166_167,98.0,B737
166_167,114.75,B737
166_167,116.3333,B737
166_167,104.5,B737
166_167,127.0,B738
166_167,113.5,B738
166_167,118.0,B738
166_167,134.0,B738
166_167,127.0,B738
166_167,124.0,B738
166_167,120.0,B738
166_167,133.0,B738
166_167,140.0,B738
166_167,130.5,B738
166_167,137.0,B738
166_167,140.0,B738
166_167,121.0,B738
166_167,136.0,B738
166_167,137.0,B738
166_167,114.5,B738
166_167,127.5,B738
166_167,124.0,B738
166_167,140.0,B738
166_167,125.0,B738
166_167,129.0,B738
166_167,110.0,B739
166_167,123.0,B739
166_167,136.0,B739
166_167,120.0,B739
166_167,128.6667,B739
166_167,131.0,B739
166_167,136.0,B739
166_167,120.0,B739
166_167,140.0,B739
166_167,124.0,B739
166_167,142.5,B739
166_167,112.3333,B739
166_167,126.0,B739
166_167,133.0,B739
166_167,144.3333,B739
166_167,127.0,B739
166_167,115.5,B739
166_167,113.5,B739
166_167,149.0,B739
166_167,125.0,B739
166_167,148.0,B739
166_167,135.5,B739
166_167,134.0,B739
166_167,109.5,B739
166_167,116.0,B739
166_167,118.5,B739
166_167,124.3333,B739
166_167,133.0,B739
166_167,106.0,B752
166_167,117.0,B752
166_167,98.0,B752
166_167,105.6667,B752
166_167,114.5,B752
166_167,115.5,B752
166_167,90.0,B752
166_167,104.0,B752
166_167,99.0,B752
166_167,122.0,B752
166_167,101.0,B752
166_167,108.5,B752
166_167,126.0,B752
166_167,103.0,B752
166_167,116.5,B752
166_167,99.3333,B752
166_167,110.0,B752
166_167,110.0,B752
166_167,114.0,B752
166_167,98.0,B752
166_167,108.0,B752
166_167,89.0,B752
166_167,101.0,B752
166_167,139.0,B752
166_167,137.5,B752
166_167,112.0,B752
166_167,107.5,B752
166_167,118.5,B752
166_167,125.0,B752
166_167,107.0,B752
166_167,119.0,B752
166_167,114.5,B752
166_167,114.5,B763
166_167,129.0,B763
166_167,112.5,B763
166_167,138.0,B763
166_167,112.0,B763
166_167,97.0,B763
166_167,138.0,B763
166_167,90.0,B763
166_167,133.0,B764
166_167,148.0,B764
166_167,41.25,C208
166_167,47.0,C208
166_167,83.0,C56X
166_167,101.3333,CL35
166_167,102.0,CL60
166_167,90.75,CRJ7
166_167,119.0,CRJ7
166_167,99.0,CRJ7
166_167,102.5,CRJ7
166_167,95.5,CRJ9
166_167,98.5,CRJ9
166_167,119.0,CRJ9
166_167,120.0,CRJ9
166_167,112.0,CRJ9
166_167,108.0,CRJ9
166_167,113.0,CRJ9
166_167,128.0,CRJ9
166_167,101.0,CRJ9
166_167,110.0,CRJ9
166_167,109.0,CRJ9
166_167,106.3333,CRJ9
166_167,122.0,E190
166_167,108.0,E190
166_167,118.5,E190
166_167,74.3333,E55P
166_167,120.0,E75S
166_167,100.0,E75S
166_167,80.0,HDJT
166_167,53.75,LJ35
167_168,98.0,?
167_168,34.75,?
167_168,62.0,A20N
167_168,101.3333,A20N
