link_name,avg_speed,actype
0_526,11.0,A20N
0_526,20.0,A20N
0_526,6.0,A319
0_526,4.0,A320
0_526,9.0,A320
0_526,10.0,A321
0_526,1.0,A321
0_526,4.0,B738
0_526,0.0,B739
0_526,4.0,B739
0_526,15.0,B739
0_526,15.0,B752
0_526,7.0,B752
0_526,10.0,B753
0_526,13.0,B753
100_719,16.0,B38M
100_719,17.0,B712
100_719,15.0,B712
100_719,11.0,B738
100_719,0.0,B738
100_719,18.0,B738
101_626,7.0,B737
101_626,7.0,B738
101_626,9.0,B738
101_626,13.0,B738
101_626,12.0,B738
101_626,3.0,B738
101_626,12.0,CRJ9
101_626,26.0,CRJ9
10_536,6.5,A321
10_536,13.0,B738
10_536,11.0,B738
112_634,7.0,A320
112_634,7.0,B712
112_634,6.0,B712
112_634,8.0,B737
112_634,15.0,B738
112_634,10.0,B739
112_634,7.0,B739
112_634,6.0,CRJ9
113_723,14.0,A320
113_723,5.8333,B712
113_723,13.0,B712
113_723,7.0,B712
113_723,13.0,B712
113_723,9.0,B712
113_723,5.0,B712
113_723,6.0,B712
113_723,17.0,B712
113_723,12.0,B737
113_723,15.0,B737
113_723,12.0,B738
113_723,4.0,B738
113_723,18.0,B739
113_723,11.0,CRJ9
113_723,3.0,CRJ9
113_723,12.0,CRJ9
114_637,10.0,A320
114_637,13.0,B712
114_637,12.0,B712
114_637,11.0,B712
114_637,7.0,B712
114_637,8.0,B712
114_637,17.0,B712
114_637,11.0,B712
114_637,20.0,B737
114_637,12.0,B737
114_637,7.0,B737
114_637,10.0,B738
114_637,17.0,B739
114_637,4.5,CRJ9
114_637,5.0,CRJ9
115_635,20.0,B38M
115_635,4.0,B712
115_635,7.0,B712
115_635,16.0,B712
115_635,0.0,B712
115_635,9.0,B712
115_635,17.0,B712
115_635,7.0,B712
115_635,3.0,B712
115_635,7.0,B712
115_635,5.0,B712
115_635,11.0,B712
115_635,10.0,B712
115_635,5.5,B712
115_635,7.0,B712
115_635,5.0,B737
115_635,18.0,B737
115_635,5.0,B738
115_635,19.0,B738
115_635,10.0,CRJ9
117_652,1.5,A320
117_652,12.0,B712
117_652,10.0,B752
117_652,11.0,CRJ9
118_652,15.0,?
118_652,10.0,A20N
118_652,1.5,A320
118_652,9.0,A320
118_652,12.0,B712
118_652,9.0,B712
118_652,8.0,B712
118_652,14.0,B738
118_652,15.0,CRJ9
118_652,11.0,CRJ9
118_652,6.0,E75S
119_653,4.0,A319
119_653,13.0,B712
119_653,7.0,B712
119_653,15.0,B712
119_653,7.0,B712
119_653,9.0,B738
119_653,9.0,B738
119_653,14.0,CRJ9
119_653,11.0,CRJ9
119_653,6.0,CRJ9
119_653,17.0,E75S
119_653,7.0,E75S
11_537,6.0,A20N
11_537,4.0,A321
11_537,12.0,B739
11_537,11.0,B739
11_537,11.0,B752
12_538,11.0,A20N
12_538,9.0,A20N
12_538,19.0,A20N
12_538,5.0,A319
12_538,11.0,A321
12_538,12.0,A321
12_538,13.0,A321
12_538,12.0,B738
12_538,7.0,B738
12_538,5.0,B752
12_538,23.0,B752
130_664,14.0,A320
130_664,10.0,A333
130_664,5.0,A333
130_664,11.0,B712
130_664,4.0,B764
130_664,14.0,CRJ9
130_664,10.0,CRJ9
130_664,12.0,CRJ9
130_664,14.0,CRJ9
130_664,10.0,E75S
131_665,10.0,A20N
131_665,11.0,A320
131_665,14.0,A320
131_665,10.0,A333
131_665,16.0,B712
131_665,14.0,B738
131_665,8.2,B752
131_665,7.0,B764
131_665,16.0,CRJ9
131_665,6.0,E75S
13_539,10.0,A20N
13_539,5.5,B738
13_539,10.0,B739
142_676,9.0,A20N
142_676,3.0,A20N
142_676,4.7143,A20N
142_676,8.5,A20N
142_676,4.0,A20N
142_676,8.4,A319
142_676,10.0,A320
142_676,13.0,A320
142_676,5.0,A320
142_676,10.0,A320
142_676,5.4444,A320
142_676,8.0,B738
143_741,6.0,A20N
143_741,2.0,A320
143_741,9.0,A320
143_741,8.0,A320
143_741,5.5,A320
143_741,1.0,A320
143_741,13.0,B752
143_741,7.0,B752
144_677,7.0,A20N
144_677,4.0,A320
144_677,12.0,B738
145_710,16.0,A20N
145_710,4.0,A320
145_710,13.0,B738
145_710,11.0,B738
145_710,5.5455,B752
145_710,6.0,B752
145_710,5.6842,B752
145_710,4.0,B763
146_678,10.0,A20N
146_678,7.0,A320
146_678,13.0,B738
146_678,7.0,B752
146_678,12.0,B752
146_678,4.0,B752
146_678,8.0,B752
146_678,8.0,B752
146_678,8.0,B752
146_678,15.0,CRJ7
148_678,9.0,A20N
148_678,9.0,A20N
148_678,8.5,B738
148_678,4.0,B752
148_678,9.0,B752
148_678,8.0,B752
148_678,5.3333,B752
149_679,5.0,A359
149_679,4.7143,B738
149_679,9.0,B738
149_679,3.5833,B752
154_681,4.0,A359
157_684,18.0,A321
157_684,2.0,B739
162_163,28.0,?
163_164,51.0,?
164_165,64.5,A321
164_165,58.0,A321
164_165,42.3333,A359
164_165,50.0,B739
164_165,33.6,B753
164_503,18.0,A321
164_503,17.0,A321
164_503,14.0,A359
164_503,12.0,B739
164_503,16.0,B753
165_166,42.0,A20N
165_166,41.5,A20N
165_166,56.0,A20N
165_166,47.0,A319
165_166,41.5,A319
165_166,46.6667,A319
165_166,35.0,A320
165_166,50.6667,A320
165_166,50.0,A320
165_166,39.0,A320
165_166,44.0,A320
165_166,41.0,A320
165_166,44.0,A320
165_166,44.5,A320
165_166,64.5,A320
165_166,41.0,A320
165_166,49.4,A320
165_166,66.0,A320
165_166,47.25,A321
165_166,47.3333,A321
165_166,62.5,A321
165_166,43.3333,A321
165_166,43.3333,A321
165_166,58.0,A321
165_166,50.2,A321
165_166,55.5,A321
165_166,62.0,A321
165_166,40.0,A321
165_166,64.0,A321
165_166,51.0,A321
165_166,41.0,A321
165_166,41.0,A321
165_166,53.0,A321
165_166,40.0,A321
165_166,72.0,A321
165_166,65.0,A321
165_166,53.0,A333
165_166,52.0,A333
165_166,33.0,A339
165_166,47.0,A359
165_166,56.5,A359
165_166,46.0,A359
165_166,40.5,A359
165_166,55.5,B38M
165_166,43.0,B38M
165_166,46.8,B38M
165_166,70.0,B38M
165_166,46.0,B712
165_166,54.4,B712
165_166,59.0,B712
165_166,49.6667,B712
165_166,54.0,B712
165_166,54.0,B712
165_166,50.6667,B712
165_166,55.0,B712
165_166,45.6,B712
165_166,52.5,B712
165_166,62.0,B712
165_166,45.0,B712
165_166,67.0,B712
165_166,46.0,B712
165_166,56.0,B712
165_166,43.0,B712
165_166,55.3333,B712
165_166,57.0,B712
165_166,51.6667,B712
165_166,52.0,B712
165_166,49.6667,B712
165_166,56.0,B712
165_166,48.0,B712
165_166,48.6667,B712
165_166,51.3333,B712
165_166,62.6667,B712
165_166,57.0,B712
165_166,64.0,B712
165_166,55.25,B737
165_166,47.0,B737
165_166,50.25,B738
165_166,47.0,B738
165_166,41.0,B738
165_166,56.5,B738
165_166,58.25,B738
165_166,63.0,B738
165_166,48.6667,B738
165_166,41.0,B738
165_166,58.75,B738
165_166,44.0,B738
165_166,45.25,B738
165_166,48.0,B738
165_166,53.0,B738
165_166,40.0,B738
165_166,48.0,B738
165_166,38.5,B738
165_166,37.6667,B738
165_166,47.3333,B738
165_166,65.0,B738
165_166,61.0,B738
165_166,70.0,B738
165_166,49.0,B739
165_166,65.5,B739
165_166,46.5,B739
165_166,59.0,B739
165_166,52.0,B739
165_166,40.0,B739
165_166,48.0,B739
165_166,57.0,B739
165_166,53.5,B739
165_166,38.25,B739
165_166,55.0,B739
165_166,42.0,B739
165_166,55.2,B739
165_166,48.0,B739
165_166,45.6667,B739
165_166,53.5,B739
165_166,64.0,B739
165_166,71.0,B739
165_166,42.0,B739
165_166,52.25,B739
165_166,66.0,B739
165_166,53.0,B739
165_166,36.0,B739
165_166,54.0,B739
165_166,53.6667,B739
165_166,48.0,B739
165_166,58.0,B739
165_166,37.0,B739
165_166,66.5,B739
165_166,60.0,B739
165_166,50.5,B752
165_166,46.0,B752
165_166,51.5,B752
165_166,57.0,B752
165_166,44.5,B752
165_166,47.0,B752
165_166,54.0,B752
165_166,60.0,B752
165_166,44.0,B752
165_166,79.0,B752
165_166,55.0,B752
165_166,43.0,B752
165_166,50.0,B763
165_166,39.6667,B763
165_166,67.0,B763
165_166,39.75,B764
165_166,57.6667,B764
165_166,39.3333,B77W
165_166,49.0,CRJ9
165_166,47.75,CRJ9
165_166,43.3333,CRJ9
165_166,44.0,CRJ9
165_166,61.0,CRJ9
165_166,47.0,CRJ9
165_166,42.0,CRJ9
165_166,50.0,CRJ9
165_166,55.3333,E190
165_166,56.3333,E75S
165_502,21.0,A20N
165_502,27.0,A20N
165_502,29.0,A20N
165_502,29.0,A20N
165_502,33.0,A20N
165_502,36.5,A319
165_502,28.5,A319
165_502,28.5,A319
165_502,32.0,A320
165_502,36.0,A320
165_502,30.0,A320
165_502,23.0,A320
165_502,32.0,A320
165_502,31.0,A320
165_502,30.0,A320
165_502,17.8,A320
165_502,36.0,A320
165_502,34.0,A320
165_502,35.5,A320
165_502,30.0,A320
165_502,33.0,A320
165_502,33.0,A320
165_502,29.5,A320
165_502,29.0,A320
165_502,29.0,A320
165_502,29.0,A320
165_502,34.0,A320
165_502,32.0,A320
165_502,31.0,A320
165_502,28.0,A320
165_502,26.0,A320
165_502,31.0,A320
165_502,36.0,A320
165_502,29.5,A321
165_502,29.0,A321
165_502,33.5,A321
165_502,24.0,A321
165_502,33.0,A321
165_502,34.5,A321
165_502,34.5,A321
165_502,30.0,A321
165_502,42.0,A321
165_502,16.0,A321
165_502,33.0,A321
165_502,27.0,A321
165_502,29.5,A321
165_502,27.0,A321
165_502,26.5,A321
165_502,32.0,A321
165_502,28.5,A321
165_502,31.0,A321
165_502,23.5,A321
165_502,19.5,A321
165_502,38.5,A321
165_502,31.25,A321
165_502,28.0,A321
165_502,22.0,A321
165_502,13.4286,A321
165_502,28.0,A321
165_502,29.0,A321
165_502,34.0,A321
165_502,21.0,A321
165_502,32.0,A321
165_502,17.0,A321
165_502,27.3333,A321
165_502,24.0,A321
165_502,21.0,A321
165_502,34.0,A321
165_502,13.125,A333
165_502,20.0,A333
165_502,21.6667,A333
165_502,14.5,A333
165_502,13.8,A339
165_502,13.6667,A359
165_502,21.0,A359
165_502,21.0,A359
165_502,15.3333,A359
165_502,15.0,A359
165_502,14.75,A359
165_502,22.3333,A359
165_502,31.0,B38M
165_502,24.5,B38M
165_502,37.0,B38M
165_502,24.2,B38M
165_502,35.0,B712
165_502,19.0,B712
165_502,20.0,B712
165_502,27.0,B712
165_502,23.6667,B712
165_502,31.0,B712
165_502,32.0,B712
165_502,29.6667,B712
165_502,21.3333,B712
165_502,34.0,B712
165_502,36.0,B712
165_502,32.0,B712
165_502,30.0,B712
165_502,37.0,B712
165_502,31.5,B712
165_502,33.0,B712
165_502,30.0,B712
165_502,30.0,B712
165_502,29.0,B712
165_502,30.0,B712
165_502,39.5,B712
165_502,35.0,B712
165_502,23.0,B712
165_502,35.0,B712
165_502,17.3333,B712
165_502,24.0,B712
165_502,30.0,B712
165_502,41.5,B712
165_502,28.5,B712
165_502,23.5,B712
165_502,20.5,B712
165_502,31.0,B712
165_502,42.0,B712
165_502,22.5,B712
165_502,27.0,B712
165_502,31.0,B737
165_502,34.0,B737
165_502,30.5,B737
165_502,29.0,B737
165_502,41.0,B737
165_502,30.5,B737
165_502,34.0,B737
165_502,36.3333,B737
165_502,27.0,B738
165_502,24.0,B738
165_502,36.0,B738
165_502,35.6667,B738
165_502,26.75,B738
165_502,27.0,B738
165_502,20.6667,B738
165_502,18.5,B738
165_502,31.0,B738
165_502,28.0,B738
165_502,26.0,B738
165_502,35.3333,B738
165_502,20.0,B738
165_502,26.0,B738
165_502,37.0,B738
165_502,13.6667,B738
165_502,19.0,B738
165_502,36.0,B738
165_502,18.0,B738
165_502,31.0,B738
165_502,33.0,B738
165_502,23.0,B738
165_502,39.0,B738
165_502,36.0,B738
165_502,26.0,B738
165_502,27.0,B739
165_502,37.0,B739
165_502,25.0,B739
165_502,30.0,B739
165_502,30.0,B739
165_502,33.0,B739
165_502,33.5,B739
165_502,32.0,B739
165_502,26.0,B739
165_502,34.0,B739
165_502,26.0,B739
165_502,16.5,B739
165_502,29.0,B739
165_502,34.0,B739
165_502,29.0,B739
165_502,39.0,B739
165_502,18.0,B739
165_502,26.0,B739
165_502,32.0,B739
165_502,27.5,B739
165_502,34.5,B739
165_502,36.0,B739
165_502,28.0,B739
165_502,37.0,B739
165_502,32.6667,B739
165_502,37.0,B739
165_502,29.5,B739
165_502,12.0,B739
165_502,32.5,B739
165_502,20.5,B739
165_502,39.5,B739
165_502,31.3333,B739
165_502,15.0,B752
165_502,31.0,B752
165_502,41.3333,B752
165_502,21.0,B752
165_502,36.0,B752
165_502,27.5,B752
165_502,29.0,B752
165_502,32.0,B752
165_502,23.5,B752
165_502,19.6667,B752
165_502,22.0,B752
165_502,35.3333,B752
165_502,35.0,B752
165_502,31.0,B752
165_502,28.0,B752
165_502,29.0,B752
165_502,30.3333,B752
165_502,33.0,B752
165_502,13.5,B752
165_502,24.0,B752
165_502,17.0,B752
165_502,25.0,B752
165_502,20.3333,B752
165_502,24.0,B763
165_502,32.0,B763
165_502,23.6667,B763
165_502,23.6667,B763
165_502,29.0,B763
165_502,16.0,B763
165_502,13.5,B764
165_502,16.0,B764
165_502,18.0,B764
165_502,9.0,B764
165_502,12.6667,B772
165_502,17.75,B77W
165_502,29.0,CRJ7
165_502,29.0,CRJ9
165_502,29.0,CRJ9
165_502,30.0,CRJ9
165_502,17.0,CRJ9
165_502,24.5,CRJ9
165_502,30.5,CRJ9
165_502,23.5,CRJ9
165_502,20.6667,CRJ9
165_502,29.0,CRJ9
165_502,20.5,CRJ9
165_502,30.0,CRJ9
165_502,21.5,CRJ9
165_502,27.0,CRJ9
165_502,20.3333,CRJ9
165_502,17.3333,CRJ9
165_502,36.0,CRJ9
165_502,22.0,E190
166_167,54.0,A20N
166_167,49.0,A20N
166_167,58.3333,A319
166_167,59.6667,A319
166_167,51.6667,A319
166_167,53.0,A319
166_167,67.0,A319
166_167,59.0,A320
166_167,72.6667,A320
166_167,67.0,A320
166_167,81.0,A320
166_167,66.3333,A320
166_167,69.0,A320
166_167,60.25,A320
166_167,94.0,A320
166_167,70.0,A320
166_167,78.0,A320
166_167,56.8,A320
166_167,66.3333,A320
166_167,73.0,A320
166_167,61.0,A320
166_167,58.0,A320
166_167,68.5,A320
166_167,47.25,A320
166_167,74.6667,A320
166_167,67.0,A320
166_167,56.0,A321
166_167,72.0,A321
166_167,77.0,A321
166_167,74.3333,A321
166_167,83.5,A321
166_167,69.0,A321
166_167,86.0,A321
166_167,97.0,A321
166_167,91.0,A321
166_167,78.0,A321
166_167,64.0,A321
166_167,69.5,A321
166_167,74.5,A321
166_167,80.0,A321
166_167,86.5,A321
166_167,68.5,A321
166_167,69.0,A321
166_167,88.0,A321
166_167,57.0,A321
166_167,64.0,A321
166_167,90.0,A321
166_167,76.0,A321
166_167,59.0,A321
166_167,75.3333,A321
166_167,70.0,A321
166_167,65.0,A321
166_167,55.0,A321
166_167,53.75,A321
166_167,73.0,A321
166_167,70.0,A333
166_167,62.0,A333
166_167,59.0,A333
166_167,72.0,A333
166_167,61.0,A339
166_167,70.75,A359
166_167,71.0,A359
166_167,62.5,A359
166_167,51.7143,B38M
166_167,71.0,B38M
166_167,86.0,B38M
166_167,80.0,B38M
166_167,72.0,B38M
166_167,71.0,B712
166_167,68.0,B712
166_167,74.0,B712
166_167,82.0,B712
166_167,86.6667,B712
166_167,76.0,B712
166_167,79.0,B712
166_167,70.0,B712
166_167,62.75,B712
166_167,67.0,B712
166_167,63.5,B712
166_167,72.0,B712
166_167,70.0,B712
166_167,77.0,B712
166_167,71.6667,B712
166_167,79.0,B712
166_167,74.0,B712
166_167,71.0,B712
166_167,66.0,B712
166_167,73.0,B712
166_167,93.0,B712
166_167,67.0,B712
166_167,87.0,B712
166_167,67.0,B712
166_167,67.5,B712
166_167,78.0,B712
166_167,70.0,B737
166_167,75.0,B737
166_167,54.2,B737
166_167,70.0,B737
166_167,65.0,B737
166_167,67.0,B737
166_167,86.0,B738
166_167,55.2,B738
166_167,55.6667,B738
166_167,75.0,B738
166_167,65.5,B738
166_167,72.5,B738
166_167,78.0,B738
166_167,70.0,B738
166_167,82.0,B738
166_167,83.3333,B738
166_167,83.6667,B738
166_167,70.0,B738
166_167,65.75,B738
166_167,59.5,B738
166_167,75.0,B738
166_167,87.0,B738
166_167,73.6667,B738
166_167,70.5,B738
166_167,90.3333,B738
166_167,91.0,B738
166_167,53.0,B739
166_167,65.0,B739
166_167,92.0,B739
166_167,61.0,B739
166_167,65.0,B739
166_167,74.25,B739
166_167,78.0,B739
166_167,54.5,B739
166_167,64.5,B739
166_167,86.0,B739
166_167,82.0,B739
166_167,60.0,B739
166_167,86.0,B739
166_167,94.0,B739
166_167,88.0,B739
166_167,69.5,B739
166_167,84.0,B739
166_167,56.0,B739
166_167,61.0,B739
166_167,66.0,B739
166_167,42.3333,B739
166_167,70.75,B739
166_167,81.6,B739
166_167,68.5,B739
166_167,75.0,B739
166_167,77.0,B739
166_167,60.0,B739
166_167,80.0,B739
166_167,76.0,B739
166_167,68.5,B739
166_167,91.0,B739
166_167,76.5,B739
166_167,82.5,B739
166_167,96.0,B739
166_167,66.3333,B739
166_167,90.5,B752
166_167,57.0,B752
166_167,73.5,B752
166_167,47.6,B752
166_167,58.5,B752
166_167,61.3333,B752
166_167,63.0,B752
166_167,70.0,B752
166_167,68.0,B752
166_167,74.3333,B752
166_167,83.0,B752
166_167,82.0,B752
166_167,63.0,B752
166_167,75.5,B752
166_167,49.3333,B752
166_167,76.0,B752
166_167,93.0,B752
166_167,74.0,B752
166_167,57.5,B752
166_167,57.25,B752
166_167,102.0,B753
166_167,57.3333,B763
166_167,79.0,B763
166_167,87.5,B763
166_167,61.0,B764
166_167,74.0,B764
166_167,52.0,B772
166_167,44.0,B77W
166_167,30.4167,CL60
166_167,58.0,CRJ9
166_167,62.2,CRJ9
166_167,73.0,CRJ9
166_167,51.3333,CRJ9
166_167,81.0,CRJ9
166_167,56.0,CRJ9
166_167,65.0,CRJ9
166_167,63.25,CRJ9
166_167,54.5,CRJ9
166_167,82.5,CRJ9
166_167,56.75,CRJ9
166_167,59.5,CRJ9
166_167,58.6667,E190
166_167,50.0,E75S
166_167,71.75,E75S
167_168,52.5714,A20N
167_168,89.0,A20N
167_168,47.0,A20N
167_168,63.3333,A20N
167_168,69.3333,A20N
167_168,84.6667,A20N
167_168,66.0,A20N
167_168,74.2,A319
167_168,65.0,A319
167_168,78.25,A319
167_168,63.75,A319
167_168,76.5,A319
167_168,70.5,A319
167_168,83.0,A319
167_168,78.0,A319
167_168,62.0,A319
167_168,98.5,A320
167_168,92.0,A320
167_168,81.5,A320
167_168,102.0,A320
167_168,97.25,A320
167_168,101.0,A320
167_168,85.0,A320
167_168,88.0,A320
167_168,64.0,A320
167_168,101.5,A320
167_168,102.5,A320
167_168,89.5,A320
167_168,94.3333,A320
167_168,82.6667,A320
167_168,86.6,A320
167_168,79.0,A320
167_168,83.0,A320
167_168,69.0,A320
167_168,77.5,A320
167_168,76.5,A320
167_168,79.0,A320
167_168,93.0,A320
167_168,97.0,A320
167_168,74.0,A320
167_168,84.5,A320
167_168,92.3333,A320
167_168,46.0,A320
167_168,95.5,A321
167_168,87.25,A321
167_168,113.5,A321
167_168,67.0,A321
167_168,99.5,A321
167_168,85.0,A321
167_168,93.0,A321
167_168,91.5,A321
167_168,101.0,A321
167_168,88.3333,A321
167_168,92.0,A321
167_168,91.0,A321
167_168,107.0,A321
167_168,93.0,A321
167_168,100.0,A321
167_168,94.6667,A321
167_168,102.0,A321
167_168,108.0,A321
167_168,81.0,A321
167_168,82.0,A321
167_168,72.25,A321
167_168,75.0,A321
167_168,106.0,A321
167_168,109.0,A321
167_168,106.0,A321
167_168,83.6667,A321
167_168,88.3333,A321
167_168,99.0,A321
167_168,95.0,A321
167_168,89.5,A321
167_168,88.1667,A321
167_168,110.5,A321
167_168,90.0,A321
167_168,93.0,A321
167_168,93.5,A321
167_168,95.0,A321
167_168,74.0,A321
167_168,101.5,A321
167_168,88.0,A321
167_168,106.0,A321
167_168,88.0,A333
167_168,78.0,A333
167_168,73.0,A339
167_168,110.5,A339
167_168,64.0,A359
167_168,91.0,A359
167_168,84.0,A359
167_168,85.0,A359
167_168,98.0,B38M
167_168,78.2,B38M
167_168,95.0,B38M
167_168,86.0,B38M
167_168,56.3333,B38M
167_168,86.0,B38M
167_168,102.0,B38M
167_168,97.25,B38M
167_168,71.0,B712
167_168,111.0,B712
167_168,82.5,B712
167_168,98.0,B712
167_168,97.5,B712
167_168,92.5,B712
167_168,84.0,B712
167_168,100.0,B712
167_168,99.0,B712
167_168,82.0,B712
167_168,88.0,B712
167_168,80.0,B712
167_168,86.75,B712
167_168,84.5,B712
167_168,105.0,B712
167_168,91.5,B712
167_168,92.25,B712
167_168,79.5,B712
167_168,87.3333,B712
167_168,94.0,B712
167_168,76.0,B712
167_168,95.5,B712
167_168,83.5,B712
167_168,94.0,B712
167_168,105.6667,B712
167_168,90.0,B712
167_168,98.6667,B712
167_168,89.6667,B712
167_168,91.0,B712
167_168,94.0,B712
167_168,99.5,B712
167_168,97.0,B712
167_168,94.5,B712
167_168,104.6667,B712
167_168,93.5,B712
167_168,88.3333,B737
167_168,81.0,B737
167_168,67.0,B737
167_168,91.5,B737
167_168,83.0,B737
167_168,52.0,B737
167_168,73.6667,B737
167_168,54.0,B737
167_168,48.0,B737
167_168,82.0,B737
167_168,94.3333,B737
167_168,85.5,B737
167_168,44.5,B737
167_168,83.0,B738
167_168,85.0,B738
167_168,94.0,B738
167_168,86.0,B738
167_168,88.0,B738
167_168,99.0,B738
167_168,100.5,B738
167_168,102.0,B738
167_168,76.75,B738
167_168,99.0,B738
167_168,118.0,B738
167_168,102.0,B738
167_168,102.0,B738
167_168,72.3333,B738
167_168,92.0,B738
167_168,92.0,B738
167_168,96.3333,B738
167_168,105.6667,B738
167_168,102.0,B738
167_168,113.0,B738
167_168,81.0,B738
167_168,56.25,B738
167_168,112.0,B738
167_168,81.75,B738
167_168,92.5,B738
167_168,102.0,B738
167_168,92.4,B738
167_168,105.0,B738
167_168,119.0,B739
167_168,92.5,B739
167_168,79.0,B739
167_168,84.0,B739
167_168,81.0,B739
167_168,70.5,B739
167_168,85.75,B739
167_168,84.3333,B739
167_168,107.0,B739
167_168,93.3333,B739
167_168,88.0,B739
167_168,120.0,B739
167_168,75.0,B739
167_168,98.3333,B739
167_168,100.0,B739
167_168,107.0,B739
167_168,68.0,B739
167_168,96.0,B739
167_168,105.5,B739
167_168,108.6667,B739
167_168,104.5,B739
167_168,99.0,B739
167_168,101.5,B739
167_168,98.0,B739
167_168,77.6,B739
167_168,108.0,B739
167_168,101.5,B739
167_168,102.0,B739
167_168,76.0,B739
167_168,83.6667,B739
167_168,90.0,B739
167_168,89.0,B739
167_168,116.0,B739
167_168,88.0,B739
167_168,81.5,B752
167_168,84.8333,B752
167_168,110.5,B752
167_168,101.0,B752
167_168,101.0,B752
167_168,65.0,B752
167_168,89.0,B752
167_168,66.0,B752
167_168,99.0,B752
167_168,82.0,B752
167_168,84.8,B752
167_168,70.0,B752
167_168,94.0,B752
167_168,92.0,B752
167_168,68.6667,B752
167_168,88.5,B752
167_168,98.25,B752
167_168,95.0,B752
167_168,52.0,B752
167_168,64.0,B752
167_168,60.0,B752
167_168,87.0,B752
167_168,111.2,B753
167_168,76.0,B763
167_168,95.3333,B763
167_168,110.0,B763
167_168,110.0,B763
167_168,96.0,B763
167_168,93.5,B763
167_168,82.5,B764
167_168,110.0,B764
167_168,90.0,B764
167_168,86.5,B764
167_168,71.25,B772
167_168,68.25,B77W
167_168,70.0,CL60
167_168,80.75,CRJ7
167_168,77.5,CRJ9
167_168,97.25,CRJ9
167_168,54.0,CRJ9
167_168,83.5,CRJ9
167_168,74.0,CRJ9
167_168,92.0,CRJ9
167_168,73.5,CRJ9
167_168,90.0,CRJ9
167_168,88.3333,CRJ9
167_168,73.5,CRJ9
167_168,50.3333,CRJ9
167_168,60.0,CRJ9
167_168,60.0,CRJ9
167_168,94.5,CRJ9
167_168,83.0,CRJ9
167_168,81.0,CRJ9
167_168,55.75,CRJ9
167_168,70.3333,CRJ9
167_168,97.0,CRJ9
167_168,65.5,CRJ9
167_168,68.0,CRJ9
167_168,79.0,E190
167_168,54.0,E190
167_168,83.3333,E75S
167_168,58.0,E75S
167_168,44.75,E75S
168_169,81.0,A20N
168_169,77.5,A20N
168_169,64.0,A20N
168_169,88.0,A319
168_169,97.5,A319
168_169,79.6667,A319
168_169,82.0,A319
168_169,80.0,A319
168_169,105.0,A320
168_169,91.0,A320
168_169,105.0,A320
168_169,108.5,A320
168_169,110.0,A320
168_169,97.0,A320
168_169,113.0,A320
168_169,92.5,A320
168_169,100.0,A320
168_169,120.0,A320
168_169,109.5,A320
168_169,103.0,A320
168_169,101.0,A320
168_169,97.5,A320
168_169,79.0,A320
168_169,121.5,A321
168_169,110.0,A321
168_169,114.0,A321
168_169,109.0,A321
168_169,107.0,A321
168_169,125.0,A321
168_169,119.0,A321
168_169,114.5,A321
168_169,105.0,A321
168_169,119.0,A321
168_169,80.0,A321
168_169,107.0,A321
168_169,110.0,A321
168_169,93.0,A321
168_169,114.0,A321
168_169,119.0,A321
168_169,84.0,A321
168_169,105.0,A321
168_169,122.0,A321
168_169,102.0,A321
168_169,93.5,A321
168_169,103.0,A321
168_169,114.0,A321
168_169,97.0,A333
168_169,110.0,A333
168_169,82.0,A359
168_169,88.5,A359
168_169,76.0,B38M
168_169,119.0,B38M
168_169,117.0,B38M
168_169,108.0,B712
168_169,109.0,B712
168_169,99.0,B712
168_169,89.0,B712
168_169,116.0,B712
168_169,97.0,B712
168_169,117.0,B712
168_169,93.0,B712
168_169,105.0,B712
168_169,114.0,B712
168_169,99.0,B712
168_169,102.0,B712
168_169,96.5,B712
168_169,106.5,B712
168_169,112.5,B712
168_169,103.0,B712
168_169,104.0,B712
168_169,102.0,B737
168_169,67.0,B737
168_169,93.0,B737
168_169,98.5,B737
168_169,78.0,B737
168_169,100.0,B738
168_169,110.0,B738
168_169,92.0,B738
168_169,125.5,B738
168_169,109.0,B738
168_169,97.5,B738
168_169,119.0,B738
168_169,91.5,B738
168_169,123.0,B738
168_169,70.6667,B738
168_169,128.0,B738
168_169,123.0,B738
168_169,97.0,B738
168_169,108.0,B739
168_169,119.5,B739
168_169,96.0,B739
168_169,138.0,B739
168_169,134.0,B739
168_169,112.5,B739
168_169,109.0,B739
168_169,87.0,B739
168_169,116.0,B739
168_169,110.0,B739
168_169,100.0,B739
168_169,97.0,B739
168_169,101.0,B739
168_169,121.0,B739
168_169,101.0,B739
168_169,124.0,B739
168_169,115.0,B739
168_169,119.0,B739
168_169,97.0,B752
168_169,90.0,B752
168_169,82.5,B752
168_169,108.0,B752
168_169,102.5,B752
168_169,105.5,B752
168_169,96.0,B752
168_169,84.5,B752
168_169,100.0,B752
168_169,117.5,B752
168_169,99.0,B752
168_169,73.6667,B752
168_169,100.0,B752
168_169,122.0,B753
168_169,107.5,B763
168_169,105.0,B763
168_169,133.0,B763
168_169,113.0,B763
168_169,96.5,B763
168_169,113.5,B764
168_169,94.0,B764
168_169,84.5,B772
168_169,31.0,C25B
168_169,86.0,CL60
168_169,97.0,CRJ9
168_169,93.5,CRJ9
168_169,117.0,CRJ9
168_169,76.0,CRJ9
168_169,113.0,CRJ9
168_169,94.0,CRJ9
168_169,96.0,CRJ9
168_169,85.0,CRJ9
168_169,85.0,CRJ9
