link_name,avg_speed,actype
162_163,132.0,B752
162_163,144.0,B752
162_163,15.0,B752
162_163,132.0,B752
162_163,134.0,B752
162_163,133.0,B752
162_163,136.0,B752
162_163,159.0,B753
162_163,147.0,B753
162_163,147.0,B753
162_163,139.5,B763
162_163,139.5,B763
162_163,152.0,B764
162_163,135.0,B772
162_163,143.0,B772
162_163,146.0,B77W
162_163,114.0,C56X
162_163,120.0,C56X
162_163,56.0,C68A
162_163,121.0,CL30
162_163,133.0,CRJ7
162_163,131.5,CRJ9
162_163,128.0,CRJ9
162_163,134.0,CRJ9
162_163,139.0,CRJ9
162_163,134.0,CRJ9
162_163,133.0,CRJ9
162_163,135.0,CRJ9
162_163,136.0,E190
162_163,128.0,E190
162_163,122.0,E75L
162_163,137.0,E75S
162_163,130.0,E75S
162_163,139.0,E75S
162_163,128.0,E75S
162_163,94.0,SF50
163_164,126.0,A20N
163_164,133.0,A319
163_164,128.0,A320
163_164,138.0,A320
163_164,142.0,A320
163_164,137.0,A320
163_164,136.0,A320
163_164,143.0,A321
163_164,143.0,A321
163_164,143.0,A321
163_164,148.0,A321
163_164,142.0,A321
163_164,142.0,A321
163_164,142.0,A321
163_164,148.0,A321
163_164,141.0,A321
163_164,140.0,A321
163_164,140.0,A333
163_164,135.0,B712
163_164,137.0,B712
163_164,138.0,B712
163_164,143.0,B712
163_164,141.0,B712
163_164,142.0,B712
163_164,134.0,B712
163_164,138.0,B737
163_164,153.0,B739
163_164,144.0,B739
163_164,147.0,B739
163_164,153.0,B739
163_164,139.0,B752
163_164,120.0,B752
163_164,133.0,B752
163_164,137.0,B752
163_164,131.0,B752
163_164,133.0,B752
163_164,141.0,B753
163_164,145.0,B763
163_164,134.0,B763
163_164,120.0,C56X
163_164,128.0,E190
163_164,131.0,E75S
164_165,57.0,?
164_165,132.3333,A20N
164_165,125.75,A20N
164_165,129.5,A20N
164_165,131.0,A20N
164_165,129.3333,A20N
164_165,127.25,A20N
164_165,127.0,A20N
164_165,121.5,A20N
164_165,133.5,A20N
164_165,127.5,A20N
164_165,126.0,A20N
164_165,131.6667,A20N
164_165,137.3333,A21N
164_165,133.0,A21N
164_165,123.6,A306
164_165,129.6,A306
164_165,129.0,A306
164_165,130.5,A319
164_165,123.3333,A319
164_165,125.8333,A319
164_165,130.25,A319
164_165,116.0,A319
164_165,129.0,A319
164_165,126.3333,A319
164_165,127.6667,A319
164_165,122.5,A319
164_165,127.5,A319
164_165,132.75,A320
164_165,129.5,A320
164_165,130.0,A320
164_165,138.0,A320
164_165,137.2857,A320
164_165,134.0,A320
164_165,132.5,A320
164_165,137.3333,A320
164_165,126.8333,A320
164_165,137.0,A320
164_165,139.0,A320
164_165,130.0,A320
164_165,138.3333,A320
164_165,134.0,A320
164_165,133.0,A320
164_165,138.5,A320
164_165,133.75,A320
164_165,135.4,A320
164_165,132.6667,A320
164_165,136.5,A320
164_165,131.0,A320
164_165,132.0,A320
164_165,136.0,A320
164_165,131.6,A320
164_165,134.0,A320
164_165,137.0,A320
164_165,133.25,A320
164_165,138.0,A320
164_165,128.0,A320
164_165,136.0,A320
164_165,135.2,A320
164_165,137.0,A321
164_165,137.6667,A321
164_165,143.0,A321
164_165,143.0,A321
164_165,144.6667,A321
164_165,146.0,A321
164_165,143.0,A321
164_165,138.5,A321
164_165,141.0,A321
164_165,142.5,A321
164_165,140.5,A321
164_165,140.5,A321
164_165,142.2,A321
164_165,141.4286,A321
164_165,147.0,A321
164_165,144.25,A321
164_165,133.0,A321
164_165,140.0,A321
164_165,138.3333,A321
164_165,143.25,A321
164_165,143.0,A321
164_165,134.5,A321
164_165,141.0,A321
164_165,140.0,A321
164_165,138.5,A321
164_165,146.0,A321
164_165,145.75,A321
164_165,138.0,A321
164_165,146.3333,A321
164_165,139.6667,A321
164_165,139.0,A321
164_165,139.0,A321
164_165,140.0,A321
164_165,151.0,A321
164_165,142.25,A321
164_165,143.0,A321
164_165,142.3333,A321
164_165,141.0,A321
164_165,142.0,A321
164_165,135.3333,A321
164_165,142.0,A321
164_165,137.0,A321
164_165,146.0,A321
164_165,139.0,A321
164_165,141.0,A321
164_165,140.0,A321
164_165,134.5,A321
164_165,133.0,A321
164_165,141.0,A321
164_165,139.0,A321
164_165,136.0,A321
164_165,129.0,A332
164_165,141.0,A333
164_165,137.5,A333
164_165,142.5,A339
164_165,136.5,A359
164_165,138.5,A359
164_165,135.0,A359
164_165,146.6667,B38M
164_165,154.0,B38M
164_165,150.8333,B38M
164_165,146.6667,B38M
164_165,147.0,B38M
164_165,130.0,B712
164_165,135.5,B712
164_165,140.0,B712
164_165,133.25,B712
164_165,136.0,B712
164_165,124.0,B712
164_165,134.8333,B712
164_165,136.5,B712
164_165,139.5,B712
164_165,140.0,B712
164_165,132.1667,B712
164_165,130.3333,B712
164_165,135.0,B712
164_165,138.0,B712
164_165,136.0,B712
164_165,139.3333,B712
164_165,137.6667,B712
164_165,138.0,B712
164_165,134.3333,B712
164_165,130.25,B712
164_165,139.0,B712
164_165,134.0,B712
164_165,139.0,B712
164_165,137.0,B712
164_165,134.3333,B712
164_165,132.0,B712
164_165,134.5,B712
164_165,131.0,B712
164_165,134.2857,B712
164_165,143.4,B712
164_165,133.5,B712
164_165,133.6667,B712
164_165,136.0,B712
164_165,131.5,B712
164_165,133.3333,B712
164_165,140.0,B712
164_165,140.0,B712
164_165,146.5,B712
164_165,138.0,B712
164_165,139.0,B712
164_165,132.5,B737
164_165,134.0,B737
164_165,132.8,B737
164_165,142.0,B737
164_165,142.0,B737
164_165,139.25,B737
164_165,127.0,B737
164_165,140.0,B737
164_165,139.0,B737
164_165,149.4,B738
164_165,159.0,B738
164_165,147.0,B738
164_165,155.0,B738
164_165,142.0,B738
164_165,145.0,B738
164_165,155.2,B738
164_165,148.5,B738
164_165,146.0,B738
164_165,145.8,B738
164_165,145.5,B738
164_165,153.0,B738
164_165,138.5,B738
164_165,158.0,B738
164_165,152.5,B738
164_165,151.0,B738
164_165,149.0,B738
164_165,144.25,B738
164_165,144.25,B738
164_165,149.0,B738
164_165,142.0,B738
164_165,148.0,B738
164_165,149.1667,B738
164_165,140.0,B738
164_165,145.0,B739
164_165,160.6667,B739
164_165,153.0,B739
164_165,156.0,B739
164_165,150.75,B739
164_165,151.0,B739
164_165,148.0,B739
164_165,151.0,B739
164_165,154.0,B739
164_165,149.0,B739
164_165,148.3333,B739
164_165,151.0,B739
164_165,147.0,B739
164_165,137.0,B739
164_165,144.0,B739
164_165,153.0,B739
164_165,150.6667,B739
164_165,150.0,B739
164_165,153.5,B739
164_165,152.0,B739
164_165,150.5,B739
164_165,156.0,B739
164_165,153.0,B739
164_165,150.0,B739
164_165,150.5,B739
164_165,140.0,B739
164_165,153.0,B739
164_165,156.0,B739
164_165,151.0,B739
164_165,149.0,B739
164_165,148.0,B739
164_165,149.0,B739
164_165,151.3333,B739
164_165,148.5,B739
164_165,153.0,B739
164_165,145.0,B739
164_165,137.0,B739
164_165,148.0,B739
164_165,145.0,B739
164_165,148.0,B739
164_165,148.0,B739
164_165,149.0,B739
164_165,146.5,B739
164_165,149.5,B739
164_165,155.25,B739
164_165,153.3333,B739
164_165,148.0,B739
164_165,148.5,B739
164_165,143.0,B739
164_165,155.0,B739
164_165,141.0,B739
164_165,157.0,B748
164_165,133.8,B752
164_165,123.0,B752
164_165,128.5,B752
164_165,126.0,B752
164_165,137.0,B752
164_165,137.0,B752
164_165,131.5,B752
164_165,133.0,B752
164_165,134.0,B752
164_165,136.0,B752
164_165,109.6667,B752
164_165,133.0,B752
164_165,133.0,B752
164_165,126.0,B752
164_165,52.8,B752
164_165,140.0,B752
164_165,125.0,B752
164_165,131.6667,B752
164_165,129.0,B752
164_165,139.5,B752
164_165,128.0,B752
164_165,129.0,B752
164_165,111.0,B752
164_165,123.5,B752
164_165,139.0,B752
164_165,140.0,B752
164_165,134.0,B752
164_165,136.5,B752
164_165,123.0,B752
164_165,130.0,B752
164_165,110.6667,B752
164_165,139.5,B753
164_165,154.5,B753
164_165,147.0,B753
164_165,132.0,B753
164_165,136.2,B753
164_165,143.3333,B753
164_165,142.3333,B763
164_165,138.0,B763
164_165,127.4,B763
164_165,144.75,B763
164_165,140.0,B763
164_165,144.75,B763
164_165,128.0,B763
164_165,148.75,B764
164_165,152.3333,B764
164_165,140.0,B764
164_165,135.0,B772
164_165,144.5,B772
164_165,146.5,B77W
164_165,74.6667,C208
164_165,108.0,C56X
164_165,117.3333,C56X
164_165,88.3333,C68A
164_165,113.0,CL30
164_165,127.0,CRJ7
164_165,131.6667,CRJ9
164_165,137.0,CRJ9
164_165,131.5,CRJ9
164_165,129.6,CRJ9
164_165,128.0,CRJ9
164_165,128.0,CRJ9
164_165,130.0,CRJ9
164_165,140.0,CRJ9
164_165,135.0,CRJ9
164_165,134.0,CRJ9
164_165,132.5,CRJ9
164_165,135.5,CRJ9
164_165,135.3333,CRJ9
164_165,130.0,CRJ9
164_165,123.0,CRJ9
164_165,124.2,CRJ9
164_165,127.0,CRJ9
164_165,133.0,CRJ9
164_165,122.0,CRJ9
164_165,131.0,E190
164_165,135.0,E190
164_165,120.0,E190
164_165,128.0,E75S
164_165,133.0,E75S
164_165,128.0,E75S
164_165,140.3333,E75S
164_165,123.0,F900
164_165,121.6667,GLF6
164_165,145.0,MD11
164_165,90.0,SF50
164_503,143.0,A321
164_503,138.0,B712
164_503,152.0,B739
164_503,146.0,B739
164_503,137.0,B752
164_503,139.0,CRJ9
165_166,114.0,
165_166,142.3333,?
165_166,62.0,?
165_166,121.0,A20N
165_166,115.0,A20N
165_166,119.5,A20N
165_166,117.0,A20N
165_166,113.5,A20N
165_166,129.0,A20N
165_166,119.3333,A20N
165_166,120.0,A20N
165_166,113.0,A20N
165_166,121.0,A21N
165_166,122.0,A306
165_166,124.0,A306
165_166,99.5,A306
165_166,116.0,A319
165_166,116.6667,A319
165_166,111.0,A319
165_166,122.0,A319
165_166,120.0,A319
165_166,116.5,A319
165_166,105.0,A319
165_166,102.0,A319
165_166,121.0,A319
165_166,96.0,A320
165_166,134.0,A320
165_166,131.0,A320
165_166,128.5,A320
165_166,128.3333,A320
165_166,113.0,A320
165_166,127.0,A320
165_166,122.0,A320
165_166,127.0,A320
165_166,130.5,A320
165_166,131.5,A320
165_166,115.0,A320
165_166,131.5,A320
165_166,127.6667,A320
165_166,134.3333,A320
165_166,129.5,A320
165_166,127.0,A320
165_166,132.5,A320
165_166,128.0,A320
165_166,134.5,A321
165_166,138.5,A321
165_166,136.0,A321
165_166,133.0,A321
165_166,136.0,A321
165_166,132.0,A321
165_166,133.3333,A321
165_166,128.0,A321
165_166,134.5,A321
165_166,138.0,A321
165_166,123.0,A321
165_166,143.0,A321
165_166,136.5,A321
165_166,132.0,A321
165_166,137.8,A321
165_166,137.3333,A321
165_166,141.0,A321
165_166,134.5,A321
165_166,132.0,A321
165_166,137.25,A321
165_166,141.0,A321
165_166,141.5,A321
165_166,134.0,A321
165_166,137.0,A321
165_166,127.0,A321
165_166,134.6,A321
165_166,130.0,A321
165_166,131.0,A321
165_166,132.5,A321
165_166,134.5,A321
165_166,139.0,A321
165_166,122.0,A321
165_166,131.0,A321
165_166,137.0,A321
165_166,136.0,A321
165_166,133.0,A321
165_166,130.0,A321
165_166,142.3333,A321
165_166,115.5,A332
165_166,132.0,A333
165_166,136.5,A333
165_166,138.6667,A339
165_166,147.5,A359
165_166,132.5,A359
165_166,123.0,A359
165_166,139.5,B38M
165_166,134.3333,B38M
165_166,145.5,B38M
165_166,144.0,B38M
165_166,128.5,B38M
165_166,131.0,B712
165_166,128.5,B712
165_166,122.5,B712
165_166,130.0,B712
165_166,134.0,B712
165_166,133.0,B712
165_166,124.6667,B712
165_166,124.0,B712
165_166,127.5,B712
165_166,131.0,B712
165_166,134.0,B712
165_166,130.3333,B712
165_166,123.75,B712
165_166,124.3333,B712
165_166,133.0,B712
165_166,120.0,B712
165_166,125.0,B712
165_166,124.3333,B712
165_166,129.0,B712
165_166,126.0,B712
165_166,130.0,B712
165_166,120.0,B712
165_166,119.6667,B712
165_166,134.5,B712
165_166,123.6667,B712
165_166,127.0,B712
165_166,123.5,B712
165_166,129.6667,B712
165_166,124.3333,B712
165_166,116.6667,B712
165_166,124.0,B712
165_166,127.0,B737
165_166,124.5,B737
165_166,122.0,B737
165_166,126.5,B737
165_166,120.5,B737
165_166,117.0,B737
165_166,115.5,B737
165_166,104.0,B737
165_166,139.6667,B738
165_166,128.3333,B738
165_166,137.0,B738
165_166,145.0,B738
165_166,142.0,B738
165_166,127.5,B738
165_166,140.0,B738
165_166,135.0,B738
165_166,117.5,B738
165_166,152.0,B738
165_166,141.0,B738
165_166,133.0,B738
165_166,151.0,B738
165_166,135.0,B738
165_166,148.0,B738
165_166,137.0,B738
165_166,137.0,B738
165_166,130.0,B738
165_166,143.0,B738
165_166,141.0,B738
165_166,143.0,B738
165_166,148.0,B738
165_166,122.0,B739
165_166,140.5,B739
165_166,134.0,B739
165_166,129.0,B739
165_166,128.0,B739
165_166,141.3333,B739
165_166,129.0,B739
165_166,115.0,B739
165_166,143.0,B739
165_166,142.3333,B739
165_166,130.0,B739
165_166,145.5,B739
165_166,141.3333,B739
165_166,139.0,B739
165_166,129.0,B739
165_166,136.0,B739
165_166,147.5,B739
165_166,142.3333,B739
165_166,142.0,B739
165_166,130.0,B739
165_166,142.0,B739
165_166,142.5,B739
165_166,131.3333,B739
165_166,145.0,B739
165_166,135.5,B739
165_166,145.0,B739
165_166,136.5,B739
165_166,128.6667,B739
165_166,158.0,B739
165_166,139.0,B739
165_166,142.6667,B739
165_166,153.0,B739
165_166,137.0,B739
165_166,141.5,B739
165_166,139.0,B739
165_166,134.0,B739
165_166,133.0,B739
165_166,137.0,B739
165_166,130.5,B739
165_166,134.6667,B739
165_166,133.0,B739
165_166,147.0,B739
165_166,125.0,B739
165_166,130.5,B739
165_166,137.0,B739
165_166,143.5,B739
165_166,152.5,B748
165_166,130.0,B752
165_166,118.0,B752
165_166,109.0,B752
165_166,114.25,B752
165_166,121.0,B752
165_166,117.5,B752
165_166,123.0,B752
165_166,127.0,B752
165_166,127.0,B752
165_166,134.5,B752
165_166,130.0,B752
165_166,104.0,B752
165_166,111.0,B752
165_166,105.3333,B752
165_166,111.3333,B752
165_166,117.0,B752
165_166,103.5,B752
165_166,129.0,B752
165_166,127.0,B752
165_166,107.4,B752
165_166,100.0,B752
165_166,109.0,B752
165_166,117.5,B752
165_166,87.3333,B752
165_166,120.0,B752
165_166,125.0,B753
165_166,120.0,B753
165_166,132.0,B753
165_166,141.5,B753
165_166,115.0,B753
165_166,146.0,B753
165_166,127.5,B753
165_166,139.0,B763
165_166,120.5,B763
165_166,142.0,B763
165_166,137.0,B763
165_166,111.2,B763
165_166,133.3333,B764
165_166,141.0,B764
165_166,135.0,B764
165_166,105.0,B772
165_166,139.0,B772
165_166,44.375,C208
165_166,93.5,C56X
165_166,104.0,C56X
165_166,32.5,C68A
165_166,84.3333,CL30
165_166,107.0,CRJ7
165_166,116.0,CRJ9
165_166,125.6,CRJ9
165_166,115.5,CRJ9
165_166,111.0,CRJ9
165_166,101.0,CRJ9
165_166,123.0,CRJ9
165_166,109.0,CRJ9
165_166,127.6667,CRJ9
165_166,125.0,CRJ9
165_166,121.25,CRJ9
165_166,115.0,CRJ9
165_166,122.5,CRJ9
165_166,125.0,CRJ9
165_166,129.25,CRJ9
165_166,118.3333,CRJ9
165_166,109.3333,CRJ9
165_166,120.0,E190
165_166,109.5,E75L
165_166,116.5,E75S
165_166,129.0,E75S
165_166,113.0,E75S
165_166,82.2,GLF6
165_166,142.0,MD11
165_166,77.5,SF50
165_502,125.0,A306
165_502,111.0,A319
165_502,116.0,A320
165_502,134.0,A320
165_502,129.0,A320
165_502,127.0,A320
165_502,136.0,A321
165_502,136.0,A321
165_502,134.0,B712
165_502,130.0,B712
165_502,149.0,B739
165_502,148.0,B739
165_502,137.0,B752
165_502,116.0,B752
165_502,123.0,B772
165_502,61.0,C208
165_502,120.0,CRJ9
166_167,84.3333,
166_167,62.5,?
166_167,93.0,A20N
166_167,94.0,A20N
166_167,86.0,A20N
166_167,85.0,A20N
166_167,95.5,A20N
166_167,104.5,A20N
166_167,107.0,A20N
166_167,108.3333,A20N
166_167,108.6667,A21N
166_167,104.0,A21N
166_167,114.0,A306
166_167,95.0,A306
166_167,99.0,A319
166_167,101.0,A319
166_167,116.0,A319
166_167,93.0,A319
166_167,106.25,A319
166_167,88.0,A319
166_167,94.3333,A319
166_167,88.0,A319
166_167,111.0,A319
166_167,106.0,A319
166_167,105.0,A320
166_167,112.5,A320
166_167,118.5,A320
166_167,102.5,A320
166_167,101.0,A320
166_167,102.0,A320
166_167,106.0,A320
166_167,108.0,A320
166_167,122.0,A320
166_167,103.5,A320
166_167,109.5,A320
166_167,111.0,A320
166_167,107.0,A320
166_167,119.0,A320
166_167,110.0,A320
166_167,120.0,A320
166_167,106.0,A321
166_167,118.0,A321
166_167,121.0,A321
166_167,130.0,A321
166_167,116.0,A321
166_167,121.5,A321
166_167,114.0,A321
166_167,114.0,A321
166_167,108.6667,A321
166_167,119.0,A321
166_167,118.0,A321
166_167,109.0,A321
166_167,115.0,A321
166_167,130.5,A321
166_167,129.0,A321
166_167,115.0,A321
166_167,114.0,A321
166_167,123.3333,A321
166_167,110.0,A321
166_167,105.0,A321
166_167,127.5,A321
166_167,119.5,A321
166_167,115.0,A321
166_167,102.0,A321
166_167,122.0,A321
166_167,118.0,A321
166_167,108.5,A321
166_167,123.0,A321
166_167,107.0,A321
166_167,120.5,A333
166_167,112.5,A359
166_167,130.0,A359
166_167,109.0,B38M
166_167,110.5,B38M
166_167,123.0,B38M
166_167,113.0,B38M
166_167,116.0,B712
166_167,105.0,B712
166_167,112.0,B712
166_167,112.5,B712
166_167,108.0,B712
166_167,111.0,B712
166_167,130.0,B712
166_167,127.0,B712
166_167,111.0,B712
166_167,100.5,B712
166_167,101.0,B712
166_167,110.5,B712
166_167,99.0,B712
166_167,109.0,B712
166_167,104.0,B712
166_167,99.0,B712
166_167,111.3333,B712
166_167,107.5,B712
166_167,121.0,B712
166_167,108.5,B712
166_167,123.0,B712
166_167,106.0,B712
166_167,113.0,B712
166_167,112.5,B712
166_167,101.0,B712
166_167,103.5,B712
166_167,116.0,B712
166_167,114.5,B712
166_167,112.0,B712
166_167,87.0,B737
166_167,110.0,B737
166_167,96.0,B737
166_167,107.3333,B737
166_167,91.75,B737
166_167,104.0,B737
166_167,101.0,B737
166_167,133.0,B738
166_167,113.5,B738
166_167,116.0,B738
166_167,120.0,B738
166_167,114.0,B738
166_167,105.0,B738
166_167,121.0,B738
166_167,120.0,B738
166_167,123.0,B738
166_167,127.0,B738
166_167,107.0,B738
166_167,118.0,B738
166_167,108.0,B738
166_167,101.0,B738
166_167,124.0,B738
166_167,122.0,B738
166_167,108.5,B738
166_167,132.0,B738
166_167,122.5,B739
166_167,132.0,B739
166_167,130.0,B739
166_167,121.0,B739
166_167,127.0,B739
166_167,104.0,B739
166_167,118.0,B739
166_167,141.0,B739
166_167,113.0,B739
166_167,132.0,B739
166_167,119.0,B739
166_167,114.0,B739
166_167,110.0,B739
166_167,117.0,B739
166_167,111.0,B739
166_167,105.0,B739
166_167,112.0,B739
166_167,109.0,B739
166_167,114.5,B739
166_167,123.0,B739
166_167,87.0,B739
166_167,136.0,B739
166_167,128.5,B739
166_167,129.0,B739
166_167,122.0,B739
166_167,104.0,B739
166_167,113.0,B739
166_167,109.0,B739
166_167,108.5,B739
166_167,125.0,B739
166_167,117.0,B739
166_167,126.0,B739
166_167,115.0,B739
166_167,120.0,B739
166_167,114.0,B752
166_167,92.0,B752
166_167,100.0,B752
166_167,104.3333,B752
166_167,96.5,B752
166_167,112.0,B752
166_167,97.0,B752
166_167,89.5,B752
166_167,96.3333,B752
166_167,95.0,B752
166_167,110.0,B752
166_167,121.0,B752
166_167,108.3333,B752
166_167,94.0,B752
166_167,100.0,B752
166_167,123.5,B752
166_167,121.5,B752
166_167,75.6667,B752
166_167,107.0,B752
166_167,101.0,B752
166_167,99.0,B752
166_167,116.0,B753
166_167,134.0,B753
166_167,120.0,B753
166_167,123.5,B763
166_167,127.0,B763
166_167,124.0,B763
166_167,81.0,B763
166_167,93.0,B763
166_167,99.0,B763
166_167,125.0,B764
166_167,126.0,B764
166_167,113.0,B764
166_167,92.0,B772
166_167,114.0,B772
166_167,35.5,C208
166_167,84.0,C56X
166_167,77.5,C56X
166_167,65.5,CL30
166_167,82.0,CRJ7
166_167,110.0,CRJ9
166_167,114.0,CRJ9
166_167,90.5,CRJ9
166_167,108.0,CRJ9
166_167,105.0,CRJ9
166_167,91.0,CRJ9
166_167,89.5,CRJ9
166_167,95.5,CRJ9
166_167,104.0,CRJ9
166_167,109.0,CRJ9
166_167,103.5,CRJ9
